paper_id,covidence_id,title,authors,source_category,source_subtype,preferred_text_json_path,preferred_text_source,count_eligible,likely_sps_case_count,count_confidence,count_basis,count_manual_review_required,count_original_cohort_provenance_uncertain,count_reason,count_version,heuristic_likely_sps_case_count,heuristic_count_confidence,heuristic_count_basis,count_candidate_json_path,heuristic_candidate_count,llm_likely_sps_case_count,llm_count_confidence,llm_selected_candidate_id,heuristic_fallback_used,count_audit_status,count_verification_status,count_validator_flags,count_evidence_json_path,counted_at_utc
12849,12849,Stiff-Person Syndrome (SPS) with Very High GAD-Titers Triggered by COVID-19-Booster in 2 Neurologically Asymptomatic GAD-Positive Patients with Diabetes Mellitus Type 1 (DM1),"Giler, G; Dalakas, MC",conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\12849.json,proceedings_ready,true,2,high,title_count_signal,false,false,challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand01 | validator_flags=COUNT_SINGLE_CASE_CONFERENCE_MISMATCH | The abstract explicitly reports two original patients who developed SPS and then describes Patient #1 and Patient #2 separately. This directly supports the candidate count of 2 over the generic single-case conference default.,hybrid_v2_gpt-5.4,2,high,title_count_signal,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\candidate_packages\12849.json,2,2,high,cand01,false,hybrid_local_gpt,llm_candidate_exact,COUNT_SINGLE_CASE_CONFERENCE_MISMATCH,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\count_evidence\12849.json,2026-04-19T13:18:18.899681+00:00
12866,12866,STIFF-MAN SYNDROME,"CLIFTON, ER; SUBRAMONY, SH",case_series_or_multi_case,case_series,data\extraction_json\text\12866.json,full_text,true,2,high,abstract_count_signal,false,false,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand01 | The paper explicitly states that it describes two patients with stiff-man syndrome, and the body text presents case reports for Case 1 and Case 2. Larger numbers in the excerpt refer to previously reported literature cases, not original patients in this paper.",hybrid_v2_gpt-5.4,2,high,abstract_count_signal,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\candidate_packages\12866.json,3,2,high,cand01,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\count_evidence\12866.json,2026-04-19T13:18:38.527644+00:00
12894,12894,Paraneoplastic stiff-person syndrome with lung cancer: a case report and literature review,"Li, Z; Han, D; Chen, T; Zhang, LF; Wang, Y; Liu, YX; Zhang, XJ",single_case_report,case_report,data\extraction_json\text\12894.json,full_text,true,1,high,case_report_marker_single_case,false,false,challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand01 | This paper is explicitly presented as a case report and repeatedly states that the authors reported a single SPS patient. The literature review content refers to prior published cases and does not add original extractable SPS-spectrum patients from this paper.,hybrid_v2_gpt-5.4,1,medium,case_report_marker_single_case,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\candidate_packages\12894.json,2,1,high,cand01,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\count_evidence\12894.json,2026-04-19T13:18:55.399239+00:00
12920,12920,SUDDEN-DEATH AND PAROXYSMAL AUTONOMIC DYSFUNCTION IN STIFF-MAN SYNDROME,"MITSUMOTO, H; SCHWARTZMAN, MJ; ESTES, ML; CHOU, SM; LAFRANCHISE, EF; DECAMILLI, P; SOLIMENA, M",case_series_or_multi_case,case_series,data\extraction_json\text\12920.json,full_text,true,2,high,abstract_count_signal,true,true,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand01 | The paper explicitly reports two original patients with clinically typical stiff-man syndrome/SPS: both the abstract and body state that the authors report two cases. Candidate 2 is clearly supported, while the candidate count of 9 appears to reflect literature/background mentions rather than the original cohort; however, manual review remains appropriate because the evidence pack flags original cohort provenance uncertainty.",hybrid_v2_gpt-5.4,2,high,abstract_count_signal,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\candidate_packages\12920.json,2,2,high,cand01,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\count_evidence\12920.json,2026-04-19T13:19:14.098434+00:00
12940,12940,Stiff-Eye Syndrome-Anti-GAD Ataxia Presenting with Isolated Ophthalmoplegia: A Case Report,"Belém, AD; Vasconcelos, TDF; de Paula, RCD; da Costa, FBS; Rodrigues, PGB; Pereira, ID; Tavares, PRD; Galdino, GS; Dias, DA; Santos, CD; Sobreira-Neto, MA; Braga-Neto, P; Nobrega, PR",single_case_report,case_report,data\extraction_json\text\12940.json,full_text,true,1,high,manual_gold_review,false,false,count_basis=manual_gold_review | count_confidence=high | round_id=2026-04-20_stage06_b008_n60_manual_review | selection_bucket=stage06_backfill_batch_review | prediction_correct=true | reviewed_count=1 | reviewed_source_category=single_case_report | predicted_count=1 | predicted_source_category=single_case_report | reviewer_notes=Manual review confirms the extractable SPS-spectrum count is 1.,gold_reviewed_stage06_v1,1,medium,case_report_marker_single_case,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\candidate_packages\12940.json,2,1,low,,true,manual_gold_review,manual_gold_review,COUNT_SUSPECTED_COHORT_WITHOUT_CONFIRMED_SUBGROUP,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\count_evidence\12940.json,2026-04-20T21:48:05Z
12951,12951,Cognitive and Mood Profiles Among Patients With Stiff Person Syndrome Spectrum Disorders,"Chan, CK; Maldonado, DPA; Wang, YJ; Obando, D; Hughes, AJ; Newsome, SD",case_series_or_multi_case,case_series,data\extraction_json\text\12951.json,full_text,true,6,high,diagnosis_specific_table_row_count,false,false,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand01 | The paper reports an original SPSD case series, but the only explicit diagnosis-specific SPS-spectrum count provided in the evidence pack is a table-based subgroup count of 6. The larger 20-patient cognitive-testing cohort is described broadly as SPSD without phenotype-resolved evidence in the pack, so the safest supported extractable count is the explicit SPS-spectrum subset of 6.",hybrid_v2_gpt-5.4,6,high,diagnosis_specific_table_row_count,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\candidate_packages\12951.json,2,6,high,cand01,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\count_evidence\12951.json,2026-04-19T13:20:01.482073+00:00
13026,13026,A NOVEL ANTINEURONAL ANTIBODY IN STIFF-MAN SYNDROME,"DARNELL, RB; VICTOR, J; RUBIN, M; CLOUSTON, P; PLUM, F",lab_heavy_clinical_or_translational,group_or_frequency_focused_lab_clinical_study,data\extraction_json\text\13026.json,full_text,true,2,medium,diagnosis_specific_direct_cohort_count,true,true,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=medium | llm_selected_candidate_id=cand01 | The paper explicitly reports and describes two patients with stiff-man syndrome, supporting an extractable SPS-spectrum count of 2. However, provenance overlap is flagged as uncertain, so the count should be retained with manual review.",hybrid_v2_gpt-5.4,2,high,diagnosis_specific_direct_cohort_count,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\candidate_packages\13026.json,3,2,medium,cand01,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\count_evidence\13026.json,2026-04-19T13:20:18.663422+00:00
13027,13027,Stiff-man syndrome:: identification of 17β-hydroxysteroid dehydrogenase type 4 as a novel 80-kDa antineuronal antigen,"Dinkel, K; Rickert, M; Möller, G; Adamski, J; Meinck, HM; Richter, W",lab_heavy_clinical_or_translational,group_or_frequency_focused_lab_clinical_study,data\extraction_json\text\13027.json,full_text,true,1,medium,single_case_text_signal,true,true,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=medium | llm_selected_candidate_id=cand02 | The paper clearly includes original clinically described material from one newly diagnosed SMS patient (HG) from whom peripheral blood mononuclear cells were obtained and whose diagnosis is supported by clinical and EMG findings. Although additional 25 serum and 15 CSF SMS samples are mentioned, these appear primarily as specimen-source assay cohorts with uncertain extractable clinical provenance, so the safest supported candidate is 1 and manual review remains warranted.",hybrid_v2_gpt-5.4,0,low,lab_context_no_extractable_count,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\candidate_packages\13027.json,4,1,medium,cand02,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\count_evidence\13027.json,2026-04-19T13:20:40.456365+00:00
13028,13028,The many faces of gastrointestinal dysfunction in stiff person syndrome spectrum disorders,"Koshorek, J; Wang, YJ; Maldonado, DP; Reyes-Mantilla, MI; Obando, D; Balshi, A; Comisac, M; Pasricha, PJ; Newsome, SD",observational_group_study,retrospective_or_cohort_group_study,data\extraction_json\text\13028.json,full_text,true,240,high,manual_gold_review,false,false,count_basis=manual_gold_review | count_confidence=high | round_id=2026-04-20_stage06_b008_n60_manual_review | selection_bucket=stage06_backfill_batch_review | prediction_correct=true | reviewed_count=240 | reviewed_source_category=observational_group_study | predicted_count=240 | predicted_source_category=observational_group_study | reviewer_notes=Manual review confirms the extractable SPS-spectrum count is 240.,gold_reviewed_stage06_v1,240,high,abstract_count_signal,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\candidate_packages\13028.json,3,240,high,cand01,false,manual_gold_review,manual_gold_review,COUNT_EXCEEDS_EXPLICIT_SPS_SUBGROUP,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\count_evidence\13028.json,2026-04-20T21:48:05Z
13031,13031,"INTRATHECAL BACLOFEN THERAPY IN STIFF-MAN SYNDROME - A DOUBLE-BLIND, PLACEBO-CONTROLLED TRIAL","SILBERT, PL; MATSUMOTO, JY; MCMANIS, PG; STOLPSMITH, KA; ELLIOTT, BA; MCEVOY, KM",interventional_study,controlled_or_therapeutic_group_study,data\extraction_json\text\13031.json,full_text,true,3,high,manual_gold_review,false,false,count_basis=manual_gold_review | count_confidence=high | round_id=2026-04-05_round_02 | selection_bucket=conference_edge | prediction_correct=false | reviewed_count=3 | reviewed_source_category=interventional_study | predicted_count=1 | predicted_source_category=interventional_study | reviewer_notes=note that stiff-man syndrome is a synonym of stiff-person syndrome,gold_reviewed_stage06_v1,,,,,,,,,,manual_gold_review,manual_gold_review,,,2026-04-05T15:01:21.152751+00:00
13042,13042,A Rarity Among the Rare: Psychiatric Manifestations in a Young Woman With Stiff- Person Syndrome,"Sanak, D; Marticorena-Martinez, R; Acosta, E",single_case_report,case_report,data\extraction_json\text\13042.json,full_text,true,1,high,single_case_text_signal,false,false,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand01 | This is a single-case report explicitly describing one 35-year-old woman with a prior diagnosis of stiff-person syndrome and positive GAD antibodies. The paper repeatedly frames itself as a case report of one patient, so the best-supported extractable SPS-spectrum count is 1.",hybrid_v2_gpt-5.4,1,medium,single_case_text_signal,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\candidate_packages\13042.json,2,1,high,cand01,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\count_evidence\13042.json,2026-04-19T13:21:36.452123+00:00
13049,13049,Stiff-Leg Syndrome Associated with Autoimmune Retinopathy and Its Treatment with IVIg-A Case Report and Review of the Literature,"Papadopoulos, VE; Papadimas, GK; Androudi, S; Anagnostouli, M; Evangelopoulos, ME",single_case_report,case_report,data\extraction_json\text\13049.json,full_text,true,1,medium,case_report_marker_single_case,true,true,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=medium | llm_selected_candidate_id=cand01 | The paper explicitly presents a rare case of a middle-aged woman with autoimmune retinopathy followed by stiff-leg syndrome, supporting a single original SPS-spectrum patient. Because the article is also framed as a review and the evidence pack flags original cohort provenance uncertainty, the safest decision is the 1-patient candidate with manual review retained.",hybrid_v2_gpt-5.4,1,medium,case_report_marker_single_case,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\candidate_packages\13049.json,2,1,medium,cand01,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\count_evidence\13049.json,2026-04-19T13:21:56.336119+00:00
13056,13056,<SUP>11</SUP>C-Flumazenil positron emission tomography demonstrates reduction of both global and local cerebral benzodiazepine receptor binding in a patient with Stiff Person Syndrome,"Galldiks, N; Thiel, A; Haense, C; Fink, GR; Hilker, R",single_case_report,case_report,data\extraction_json\text\13056.json,full_text,true,1,high,case_report_marker_single_case,false,false,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand01 | This is a single-case report with explicit text stating that the study was performed in one female patient with SPS, compared against healthy controls. The full-text case presentation also describes one 53-year-old woman diagnosed with SPS, supporting an extractable count of 1 unique SPS-spectrum patient.",hybrid_v2_gpt-5.4,1,medium,case_report_marker_single_case,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\candidate_packages\13056.json,3,1,high,cand01,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\count_evidence\13056.json,2026-04-19T13:22:14.152796+00:00
13064,13064,Efgartigimod beyond myasthenia gravis: the role of FcRn-targeting therapies in stiff-person syndrome,"Di Stefano, V; Alonge, P; Rini, N; Militello, M; Lupica, A; Torrente, A; Brighina, F",case_series_or_multi_case,case_series,data/extraction_json/text/13064.json,full_text,true,3,high,manual_gold_review,false,false,count_basis=manual_gold_review | count_confidence=high | round_id=stage06_eval_backfill_2026-04-15 | selection_bucket=stage06_eval_backfill | prediction_correct=true | reviewed_count=3 | reviewed_source_category=case_series_or_multi_case | predicted_count=3 | predicted_source_category=case_series_or_multi_case | reviewer_notes=Three patients each have MG plus anti-GAD-seropositive SPS.,gold_reviewed_stage06_v1,,,,,,,,,,manual_gold_review,manual_gold_review,,,2026-04-15T00:00:00+00:00
13066,13066,Case Report: Dexmedetomidine for Intractable Clusters of Myoclonic Jerks and Paroxysmal Sympathetic Hyperactivity in Progressive Encephalomyelitis With Rigidity and Myoclonus,"Fujino, Y; Shiga, K; Hori, M; Tamura, A; Iizuka, T",single_case_report,case_report,data\extraction_json\text\13066.json,full_text,true,1,high,case_report_marker_single_case,false,false,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand01 | This is a single-patient case report of a diagnosis-supported SPS-spectrum disorder, specifically GlyR antibody-positive PERM. The text consistently describes one 62-year-old man and concludes with a confirmed PERM diagnosis, so the best-supported extractable count is 1.",hybrid_v2_gpt-5.4,1,medium,case_report_marker_single_case,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\candidate_packages\13066.json,2,1,high,cand01,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\count_evidence\13066.json,2026-04-19T13:22:33.853688+00:00
13100,13100,TREATMENT OF STIFF-MAN SYNDROME WITH INTRAVENOUS IMMUNE GLOBULIN,"KARLSON, HW; SUDARSKY, L; RUDERMAN, E; PIERSON, S; SCOTT, M; HELFGOTT, SM",case_series_or_multi_case,case_series,data\extraction_json\text\13100.json,full_text,true,3,medium,diagnosis_specific_suffix_count,true,true,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=medium | llm_selected_candidate_id=cand01 | The paper explicitly describes an open, unblinded study of 3 patients with stiff-man syndrome and presents clinical features/case reports for those 3 patients, supporting a count of 3 unique SPS-spectrum cases. However, because the evidence pack flags original cohort provenance as uncertain, this should remain marked for manual review.",hybrid_v2_gpt-5.4,3,high,diagnosis_specific_suffix_count,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\candidate_packages\13100.json,3,3,medium,cand01,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\count_evidence\13100.json,2026-04-19T13:23:16.143771+00:00
13150,13150,Progressive Encephalomyelitis with Rigidity and Myoclonus and Myasthenia Gravis Comorbid Status with Thymoma,"Ogawa, T; Ogaki, K; Daida, K; Nishimaki, T; Ando, M; Kawajiri, S; Wada, R; Noda, K; Hattori, N; Okuma, Y",single_case_report,case_report,data\extraction_json\text\13150.json,full_text,true,1,high,source_single_case_default,false,false,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand01 | This is an original single-case report explicitly describing one patient with PERM, which is within the SPS-spectrum. The text repeatedly frames the paper as reporting a single case and then presents one 44-year-old woman as the case.",hybrid_v2_gpt-5.4,1,medium,source_single_case_default,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\candidate_packages\13150.json,2,1,high,cand01,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\count_evidence\13150.json,2026-04-19T13:23:36.371330+00:00
13177,13177,A Case of Stiff Person Syndrome: Immunomodulatory Effect of Benzodiazepines <i>Successful Rituximab and Tizanidine Therapy</i>,"Zdziarski, P",single_case_report,case_report,data\extraction_json\text\13177.json,full_text,true,1,medium,case_report_marker_single_case,true,true,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=medium | llm_selected_candidate_id=cand01 | The paper is explicitly framed as a single case report of SPS, with repeated singular references to one patient/woman diagnosed with autoimmune SPS. The best-supported extractable count is 1, but manual review remains appropriate because the evidence pack flags original cohort provenance uncertainty.",hybrid_v2_gpt-5.4,1,medium,case_report_marker_single_case,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\candidate_packages\13177.json,2,1,medium,cand01,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\count_evidence\13177.json,2026-04-19T13:23:54.613055+00:00
13200,13200,Proprioceptive Stimuli as a New Type of Trigger for Epilepsy in Stiff Person Syndrome,"Basterra, PP; Nombela, F; Iriarte, P; Del Rincon, CR; Maroto, JA; Quintas, S",single_case_report,case_report,data\extraction_json\text\13200.json,full_text,true,1,medium,source_single_case_default,true,true,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=medium | llm_selected_candidate_id=cand01 | The paper is a single-patient case report describing one 74-year-old woman diagnosed with stiff-person syndrome, so the best-supported extractable SPS-spectrum count is 1. Manual review remains appropriate because the evidence pack flags original cohort provenance uncertainty, although the text itself reads as an original case report.",hybrid_v2_gpt-5.4,1,medium,source_single_case_default,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\candidate_packages\13200.json,2,1,medium,cand01,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\count_evidence\13200.json,2026-04-19T13:24:17.121974+00:00
13202,13202,Facial Palsy as Initial Symptom in Glycine Receptor Antibody Positive Progressive Encephalomyelitis With Rigidity and Myoclonus: A Case Report,"Wang, L; Zhang, R; Liu, K; Xu, YF; Song, B; Xu, YM",single_case_report,case_report,data\extraction_json\text\13202.json,full_text,true,1,high,manual_gold_review,false,false,count_basis=manual_gold_review | count_confidence=high | round_id=2026-04-20_stage06_b008_n60_manual_review | selection_bucket=stage06_backfill_batch_review | prediction_correct=true | reviewed_count=1 | reviewed_source_category=single_case_report | predicted_count=1 | predicted_source_category=single_case_report | reviewer_notes=Manual review confirms the extractable SPS-spectrum count is 1.,gold_reviewed_stage06_v1,3,high,diagnosis_specific_suffix_count,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\candidate_packages\13202.json,3,1,high,cand02,false,manual_gold_review,manual_gold_review,COUNT_SPS_STATUS_UNCERTAIN,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\count_evidence\13202.json,2026-04-20T21:48:05Z
13206,13206,"GAD AUTOANTIBODIES IN IDDM, STIFF-MAN SYNDROME, AND AUTOIMMUNE POLYENDOCRINE SYNDROME TYPE-I RECOGNIZE DIFFERENT EPITOPES","BJORK, E; VELLOSO, LA; KAMPE, O; KARLSSON, FA",lab_heavy_clinical_or_translational,group_or_frequency_focused_lab_clinical_study,data/extraction_json/text/13206.json,full_text,true,4,high,manual_gold_review,false,false,count_basis=manual_gold_review | count_confidence=high | round_id=stage04_llm_category_2026-04-05_round_02 | selection_bucket=review_lab_edge | prediction_correct=true | reviewed_count=4 | reviewed_source_category=lab_heavy_clinical_or_translational | predicted_count=4 | predicted_source_category=lab_heavy_clinical_or_translational,gold_reviewed_stage06_v1,,,,,,,,,,manual_gold_review,manual_gold_review,,,2026-04-05T18:49:12.216684+00:00
13222,13222,Brain γ-aminobutyric acid changes in stiff-person syndrome,"Levy, LM; Levy-Reis, I; Fujii, M; Dalakas, MC",observational_group_study,retrospective_or_cohort_group_study,data\extraction_json\text\13222.json,full_text,true,8,high,diagnosis_specific_series_cohort_count,false,false,challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand02 | The paper explicitly reports a case-control study with 8 patients with SPS and 16 healthy controls. Only the 8 SPS patients are eligible SPS-spectrum cases; the 16 are controls and should not be counted.,hybrid_v2_gpt-5.4,16,high,abstract_count_signal,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\candidate_packages\13222.json,3,8,high,cand02,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\count_evidence\13222.json,2026-04-19T13:25:09.607853+00:00
13224,13224,GABA<sub>B</sub> receptor antibodies in limbic encephalitis and anti-GAD-associated neurologic disorders,"Boronat, A; Sabater, L; Saiz, A; Dalmau, J; Graus, F",observational_group_study,retrospective_or_cohort_group_study,data\extraction_json\text\13224.json,full_text,true,29,medium,diagnosis_specific_table_row_count,true,true,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=medium | llm_selected_candidate_id=cand01 | The paper includes a broader cohort of 77 GAD-antibody neurologic syndromes other than limbic encephalitis, but only the explicit stiff-person syndrome subgroup is SPS-spectrum. The table/abstract explicitly identifies 29 stiff-person syndrome patients; however, provenance signals indicate some patients were previously reported, so the count should be retained with manual review.",hybrid_v2_gpt-5.4,29,high,diagnosis_specific_table_row_count,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\candidate_packages\13224.json,2,29,medium,cand01,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\count_evidence\13224.json,2026-04-19T13:25:33.207485+00:00
13226,13226,"Stiff person syndrome -: Quantification, specificity, and intrathecal synthesis of GAD<sub>65</sub> antibodies","Dalakas, MC; Mian, L; Fujii, M; Jacobowitz, DM",lab_heavy_clinical_or_translational,group_or_frequency_focused_lab_clinical_study,data\extraction_json\text\13226.json,full_text,true,18,high,manual_gold_review,false,false,count_basis=manual_gold_review | count_confidence=high | round_id=2026-04-20_stage06_b008_n60_manual_review | selection_bucket=stage06_backfill_batch_review | prediction_correct=true | reviewed_count=18 | reviewed_source_category=lab_heavy_clinical_or_translational | predicted_count=18 | predicted_source_category=lab_heavy_clinical_or_translational | reviewer_notes=Manual review confirms the extractable SPS-spectrum count is 18.,gold_reviewed_stage06_v1,18,high,abstract_count_signal,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\candidate_packages\13226.json,3,18,medium,cand01,false,manual_gold_review,manual_gold_review,COUNT_EXCEEDS_EXPLICIT_SPS_SUBGROUP,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\count_evidence\13226.json,2026-04-20T21:48:05Z
13233,13233,Progressive encephalomyelitis with rigidity and myoclonus in a Mexican patient,"Garcia-Bermudez, R; Leon-Castillo, D; Bertado-Cortes, B",conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\13233.json,proceedings_ready,true,1,high,source_single_case_default,false,false,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand01 | The conference abstract explicitly describes a single original case report of PERM, which is within the SPS-spectrum. The text repeatedly refers to one Mexican patient and provides individual clinical details, supporting a count of 1.",hybrid_v2_gpt-5.4,1,medium,source_single_case_default,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\candidate_packages\13233.json,2,1,high,cand01,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\count_evidence\13233.json,2026-04-19T13:26:25.111813+00:00
13237,13237,Progressive encephalomyelitis with rigidity and myoclonus: A new variant with DPPX antibodies,"Balint, B; Nagel, S; Probst, C; Blöcker, IM; Bahtz, R; Komorowski, L; Stöcker, W; Meinck, HM",case_series_or_multi_case,case_series,data\extraction_json\text\13237.json,full_text,true,3,high,manual_gold_review,false,false,count_basis=manual_gold_review | count_confidence=high | round_id=2026-04-20_stage06_b008_n60_manual_review | selection_bucket=stage06_backfill_batch_review | prediction_correct=false | reviewed_count=3 | reviewed_source_category=case_series_or_multi_case | predicted_count=5 | predicted_source_category=case_series_or_multi_case | reviewer_notes=Manual review confirms the extractable SPS-spectrum count is 3.,gold_reviewed_stage06_v1,5,medium,early_body_count_signal,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\candidate_packages\13237.json,2,5,medium,,false,manual_gold_review,manual_gold_review,,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\count_evidence\13237.json,2026-04-20T21:48:05Z
13267,13267,A Case of Progressive Encephalomyelitis with Rigidity and Myoclonus (PERM syndrome) in a Patient with Myasthenia Gravis,"Dai, X; Sarezky, J; Stavros, K",single_case_report,case_report,data\extraction_json\text\13267.json,full_text,true,1,high,case_report_marker_single_case,false,false,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand01 | This is a single case report describing one 58-year-old woman whose clinical picture was explicitly diagnosed as PERM, which is within the SPS-spectrum. The title and case-report methods both support that the paper reports one original SPS-spectrum patient.",hybrid_v2_gpt-5.4,1,medium,case_report_marker_single_case,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\candidate_packages\13267.json,2,1,high,cand01,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\count_evidence\13267.json,2026-04-19T13:27:18.463481+00:00
13276,13276,Glial Fibrillary Acidic Protein Astrocytopathy Presenting as Progressive Encephalomyelitis with Rigidity and Myoclonus,"Lim, GZ; Yap, LG; Chuang, DF; Yeo, TR; Tan, KV",single_case_report,case_report,data\extraction_json\text\13276.json,full_text,true,1,high,source_single_case_default,false,false,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand01 | This is an original single-patient case report explicitly describing one patient with a PERM-like syndrome, which is within the SPS spectrum. The text repeatedly frames the report as a single case and provides individual-level clinical details for one 82-year-old man.",hybrid_v2_gpt-5.4,1,medium,source_single_case_default,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\candidate_packages\13276.json,2,1,high,cand01,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\count_evidence\13276.json,2026-04-19T13:27:37.034393+00:00
