paper_id,covidence_id,title,authors,published_year,journal,tags,notes,text_json_path,preferred_text_json_path,preferred_text_source,proceedings_detected,trim_status,source_category,source_subtype,classification_confidence,likely_case_count,contains_individual_level_data,contains_group_level_data,case_series_split_candidate,preferred_langextract_mode,langextract_eligible,manual_review_required,recommended_next_action,conference_marker_hits,review_marker_hits,case_report_marker_hits,multi_case_marker_hits,observational_marker_hits,interventional_marker_hits,non_clinical_marker_hits,translational_marker_hits,patient_label_count,categorisation_reason,categorisation_version,categorised_at_utc
6778,6778,Motor cortex excitability in stiff-person syndrome,"Sandbrink, F.; Syed, N. A.; Fujii, M. D.; Dalakas, M. C.; Floeter, M. K.",2000,Brain,Electrophysiology,,data/extraction_json/text/6778.json,data/extraction_json/text/6778.json,full_text,false,,lab_heavy_clinical_or_translational,group_or_frequency_focused_lab_clinical_study,high,7,true,true,false,group,true,false,run_langextract_group,,,,,,,,,,"This is a laboratory-heavy clinical/translational study that investigates motor cortex excitability in SPS using TMS. It reports original clinical and electrophysiological data from seven SPS patients, with both individual-level (Table 1) and group-level (statistical) data. The focus is on laboratory methods and neurophysiology, but the patient data are original and clinically relevant.",llm_v1_gpt4.1,2026-04-05T20:58:25.193198+00:00
678,678,Antiglycine receptor-related stiff limb syndrome in a patient with chronic lymphocytic leukaemia.,"Derksen, Angelika; Stettner, Mark; Stocker, Winfried; Seitz, Rudiger J",2013,BMJ case reports,Clinical manifestations,,data/extraction_json/text/678.json,data/extraction_json/text/678.json,full_text,false,,single_case_report,case_report,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,"This is a classic single case report, as evidenced by the detailed narrative of one patient's clinical course, laboratory findings, and management. There is no indication of additional original SPS-spectrum patients in the text.",llm_v1_gpt4.1,2026-04-05T20:58:31.247112+00:00
679,679,Successful treatment of stiff person syndrome with sequential use of tacrolimus.,"Nakane, Shunya; Fujita, Koji; Shibuta, Yoshiko; Matsui, Naoko; Harada, Masafumi; Urushihara, Ryo; Nishida, Yoshihiko; Izumi, Yuishin; Kaji, Ryuji",2013,"Journal of neurology, neurosurgery, and psychiatry",Treatment,,data/extraction_json/text/679.json,data/extraction_json/text/679.json,full_text,false,,case_series_or_multi_case,case_series,high,2,true,false,true,individual_case_split,true,false,split_cases_then_langextract,,,,,,,,,,"This is a case series of two original SPS patients, as evidenced by the explicit mention of 'two patients with SPS' and detailed case-by-case reporting of their clinical features, treatments, and outcomes. There is no indication that these cases were previously published or that the data is aggregated from prior literature.",llm_v1_gpt4.1,2026-04-05T20:58:50.772536+00:00
6796,6796,Clinical and cell biology analysis of stiff person syndrome with eye movement and cerebellar abnormalities. Evidence for degradation of sarcomeric cytoskeletal proteins,"Yakhno, N. N.; Golubeva, V. V.; Mozolevsky, Y. V.; Zinovyeva, O. E.; Katushkina, E. A.; Shenkman, B. S.; Chistiakov, I. N.; Podlubnaya, Z. A.; Vikhliantsev, I. M.",2008,European Journal of Neurology,,Karlo Lizarraga (2023-07-01 11:20:38)(Select): Conference abstract (see page 8);,data/extraction_json/text/6796.json,data/extraction_json/text_trimmed/6796.json,trimmed,true,trimmed_auto,conference_abstract,single_case_conference_abstract,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,"This is a conference abstract (short communication, supplement, proceedings detected) reporting original clinical and laboratory data from a single SPS patient. The focus is on both clinical and cell biology analysis of this individual.",llm_v1_gpt4.1,2026-04-05T20:58:54.655760+00:00
680,680,Antiglycine receptor antibody and encephalomyelitis with rigidity and myoclonus (PERM) related to small cell lung cancer.,"Kyskan, Robert; Chapman, Kristine; Mattman, Andre; Sin, Don",2013,BMJ case reports,Clinical manifestations,,data/extraction_json/text/680.json,data/extraction_json/text/680.json,full_text,false,,single_case_report,case_report,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,"This is a classic single case report, as it provides a detailed narrative of one patient's presentation, diagnosis, treatment, and outcome. The text repeatedly refers to 'the patient' and 'our case', and no group or series data are presented.",llm_v1_gpt4.1,2026-04-05T20:58:59.515064+00:00
6809,6809,Stiff person syndrome associated with Graves' disease and thymoma,"Yoon, S. S.; Hwang, K. J.; Woo, J. T.; Cho, S. S.",2012,European Journal of Neurology,,,data/extraction_json/text/6809.json,data/extraction_json/text_trimmed/6809.json,trimmed,true,trimmed_auto,unclear_manual_review,unclear,high,,false,false,false,manual_review,false,false,review_source_category,,,,,,,,,,Manual review: batch_14_20,llm_v1_gpt4.1,2026-04-05T20:58:59.610049+00:00
682,682,"Novel use of dual immunomodulation for treating stiff-person syndrome, cerebellar variant.","Sengupta, Soma; Tarsy, Daniel; Joyce, Robin; Jeyapalan, Suriya",2013,Movement disorders : official journal of the Movement Disorder Society,,,data/extraction_json/text/682.json,data/extraction_json/text/682.json,full_text,false,,single_case_report,case_report,high,,false,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,Manual review: Full case report of cerebellar-variant SPS treated with combined rituximab and cyclophosphamide showing clinical and serologic improvement.,llm_v1_gpt4.1,2026-04-05T20:58:59.621454+00:00
685,685,Neuronal surface and glutamic acid decarboxylase autoantibodies in Nonparaneoplastic stiff person syndrome.,"Chang, Thashi; Alexopoulos, Haris; McMenamin, Mary; Carvajal-Gonzalez, Alexander; Alexander, Sian K; Deacon, Robert; Erdelyi, Ferenc; Szabo, Gabor; Lang, Bethan; Blaes, Franz; Brown, Peter; Vincent, Angela",2013,JAMA neurology,,,data/extraction_json/text/685.json,data/extraction_json/text/685.json,full_text,false,,lab_heavy_clinical_or_translational,group_or_frequency_focused_lab_clinical_study,high,25,true,true,false,group,true,false,run_langextract_group,,,,,,,,,,"This is a laboratory-heavy clinical/translational study that investigates GAD autoantibodies in a cohort of 25 SPS-spectrum patients, providing both clinical and laboratory data. The study is not a review, case report, or purely basic science, and it contains original, extractable SPS-spectrum patient data.",llm_v1_gpt4.1,2026-04-05T20:59:18.863768+00:00
688,688,Orthostatic tremor heralding the onset of stiff-person syndrome.,"Vetrugno, Roberto; Fabbri, Margherita; Antelmi, Elena; D'Angelo, Roberto; Rinaldi, Rita",2013,Neurology,Clinical manifestations; Electrophysiology,,data/extraction_json/text/688.json,data/extraction_json/text/688.json,full_text,false,,case_series_or_multi_case,case_series,high,2,true,false,true,individual_case_split,true,false,split_cases_then_langextract,,,,,,,,,,"This is a case series reporting two original SPS-spectrum patients, each described in detail with clinical course, antibody testing, and treatment response. The structure and content are consistent with a multi-case report/case series.",llm_v1_gpt4.1,2026-04-05T20:59:24.751695+00:00
6899,6899,An unusual brainstem encephalitis associated with anti-glycine receptor antibodies: Clinicopathological description,Lux D.; Kumar G.; Webb T.; Bodi I.; Moran N.,2017,European Journal of Neurology,Clinical manifestations; Review Article,Karlo Lizarraga (2021-10-14 06:06:52)(Select): Unable to find abstract or full text. Looks like conference paper. Full text review required.;,data/extraction_json/text/6899.json,data/extraction_json/text_trimmed/6899.json,trimmed,true,trimmed_auto,unclear_manual_review,unclear,high,,false,false,false,manual_review,false,false,review_source_category,,,,,,,,,,Manual review: batch_14_20,llm_v1_gpt4.1,2026-04-05T20:59:24.832644+00:00
69,69,Stiff-man syndrome. Report of a case.,"Tarsy, D; Miyawaki, E K",1994,Archives of internal medicine,Clinical manifestations,,data/extraction_json/text/69.json,data/extraction_json/text/69.json,full_text,false,,single_case_report,case_report,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,"This is a classic single case report, as indicated by the title and the detailed narrative of one patient's clinical course. The remainder of the paper discusses prior literature and general features of the syndrome, but only one original patient is described.",llm_v1_gpt4.1,2026-04-05T20:59:43.436371+00:00
690,690,Paraneoplastic stiff person syndrome associated with colon cancer misdiagnosed as idiopathic Parkinson's disease worsened after capecitabine therapy.,"Badzek, Sasa; Miletic, Vladimir; Prejac, Juraj; Gorsic, Irma; Golem, Hilda; Bilic, Ervina; Kekez, Domina; Librenjak, Niksa; Plestina, Stjepko",2013,World journal of surgical oncology,,,data/extraction_json/text/690.json,data/extraction_json/text/690.json,full_text,false,,single_case_report,case_report,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,"This is a single case report, as indicated by the structure, explicit mention of 'case report', and detailed individual-level clinical data for one patient with paraneoplastic SPS. No group-level or additional patient data are presented.",llm_v1_gpt4.1,2026-04-05T21:00:03.979375+00:00
693,693,Childhood onset of stiff-man syndrome.,"Clardy, Stacey L; Lennon, Vanda A; Dalmau, Josep; Pittock, Sean J; Jones, H Royden Jr; Renaud, Deborah L; Harper, Charles M Jr; Matsumoto, Joseph Y; McKeon, Andrew",2013,JAMA neurology,,,data/extraction_json/text/693.json,data/extraction_json/text/693.json,full_text,false,,observational_group_study,retrospective_or_cohort_group_study,high,8,true,true,false,group,true,false,run_langextract_group,,,,,,,,,,"This is an observational group study reporting original clinical data on 8 childhood-onset SPS-spectrum patients seen at Mayo Clinic over 29 years. The paper provides both individual-level and group-level data, including demographics, clinical features, antibody status, treatments, and outcomes.",llm_v1_gpt4.1,2026-04-05T21:00:08.692526+00:00
696,696,Anesthesia considerations in stiff person syndrome.,"Sidransky, Moises A; Tran, Neilson V; Kaye, Alan David",2013,Middle East journal of anaesthesiology,,,data/extraction_json/text/696.json,data/extraction_json/text/696.json,full_text,false,,single_case_report,case_report,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,"This is a single case report, as indicated by the detailed description of one patient's clinical course, diagnosis, and anesthetic management. The remainder of the article is a literature review and discussion, not original patient data.",llm_v1_gpt4.1,2026-04-05T21:00:28.205755+00:00
700,700,Glycine receptor antibody mediated Progressive Encephalomyelitis with Rigidity and Myoclonus (PERM): a rare but treatable neurological syndrome.,"Stern, W M; Howard, R; Chalmers, R M; Woodhall, M R; Waters, P; Vincent, A; Wickremaratchi, M M",2014,Practical neurology,Clinical manifestations; Treatment,,data/extraction_json/text/700.json,data/extraction_json/text/700.json,full_text,false,,unclear_manual_review,unclear,high,,false,false,false,manual_review,false,false,review_source_category,,,,,,,,,,Manual review: batch_14_20,llm_v1_gpt4.1,2026-04-05T21:00:28.267539+00:00
705,705,Serotonin syndrome and stiff-person syndrome: diagnostic challenges in psychosomatic medicine.,"Bordelon, Sean; Brett Lloyd, Robert; Rosenthal, Lisa J",2014,Psychosomatics,,,data/extraction_json/text/705.json,data/extraction_json/text/705.json,full_text,false,,unclear_manual_review,unclear,high,,false,false,false,manual_review,false,false,review_source_category,,,,,,,,,,Manual review: batch_14_20,llm_v1_gpt4.1,2026-04-05T21:00:28.277976+00:00
708,708,Evidence of T-cell mediated neuronal injury in stiff-person syndrome with anti-amphiphysin antibodies.,"Poh, Mervyn Q W; Simon, Neil G; Buckland, Michael E; Salisbury, Elizabeth; Watson, Shaun",2014,Journal of the neurological sciences,,,data/extraction_json/text/708.json,data/extraction_json/text/708.json,full_text,false,,single_case_report,case_report,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,"This is a single case report, as evidenced by the detailed narrative of one patient's clinical course, treatment, and post-mortem findings. The report does not mention any additional original SPS-spectrum patients.",llm_v1_gpt4.1,2026-04-05T21:00:32.364123+00:00
71,71,"Intrathecal baclofen therapy in stiff-man syndrome: a double-blind, placebo-controlled trial.","Silbert, P L; Matsumoto, J Y; McManis, P G; Stolp-Smith, K A; Elliott, B A; McEvoy, K M",1995,Neurology,Treatment,,data/extraction_json/text/71.json,data/extraction_json/text/71.json,full_text,false,,interventional_study,controlled_or_therapeutic_group_study,high,3,true,true,false,group,true,false,run_langextract_group,,,,,,,,,,"This is an interventional study (double-blind, placebo-controlled trial) involving three original SPS patients. The paper provides both individual-level and group-level data, including clinical and electrophysiological outcomes for each patient.",llm_v1_gpt4.1,2026-04-05T21:00:51.857601+00:00
710,710,"Encephalitis with refractory seizures, status epilepticus, and antibodies to the GABAA receptor: a case series, characterisation of the antigen, and analysis of the effects of antibodies.","Petit-Pedrol, Mar; Armangue, Thais; Peng, Xiaoyu; Bataller, Luis; Cellucci, Tania; Davis, Rebecca; McCracken, Lindsey; Martinez-Hernandez, Eugenia; Mason, Warren P; Kruer, Michael C; Ritacco, David G; Grisold, Wolfgang; Meaney, Brandon F; Alcala, Carmen; Sillevis-Smitt, Peter; Titulaer, Maarten J; Balice-Gordon, Rita; Graus, Francesc; Dalmau, Josep",2014,The Lancet. Neurology,Review Article,,data/extraction_json/text/710.json,data/extraction_json/text/710.json,full_text,false,,case_series_or_multi_case,case_series,high,4,true,true,true,individual_case_split,true,false,split_cases_then_langextract,,,,,,,,,,"This is a case series and laboratory characterization paper that includes both clinical and immunological data. It reports original clinical data on multiple patients, including 4 with stiff-person syndrome, thus fitting the case_series_or_multi_case category. The SPS-spectrum patient count is based on explicit mention of 4 SPS cases among the 12 disease control patients with low-titre GABAA receptor antibodies.",llm_v1_gpt4.1,2026-04-05T21:01:12.665226+00:00
711,711,Efficacy of therapeutic plasma exchange for treatment of stiff-person syndrome.,"Pagano, Monica B; Murinson, Beth B; Tobian, Aaron A R; King, Karen E",2014,Transfusion,Treatment,,data/extraction_json/text/711.json,data/extraction_json/text/711.json,full_text,false,,observational_group_study,retrospective_or_cohort_group_study,high,9,true,true,false,group,true,false,run_langextract_group,,,,,,,,,,"This is an observational group study reporting original data on 9 SPS patients treated with TPE at a single center, with both individual-level and group-level data presented. The literature review component is clearly separated and does not contribute to the original case count.",llm_v1_gpt4.1,2026-04-05T21:01:19.397931+00:00
712,712,Stiff person syndrome masquerading as panic attacks.,"Ho, Cyrus S H; Ho, Roger C M; Wilder-Smith, Einar P",2014,"Lancet (London, England)",Clinical manifestations,,data/extraction_json/text/712.json,data/extraction_json/text/712.json,full_text,false,,unclear_manual_review,unclear,high,,false,false,false,manual_review,false,false,review_source_category,,,,,,,,,,Manual review: batch_14_20,llm_v1_gpt4.1,2026-04-05T21:01:19.458818+00:00
713,713,Anti-GAD negative stiff person syndrome with a favorable response to intravenous methylprednisolone: an experience over evidence.,"Sharma, Bhawna; Nagpal, Kadam; Prakash, Swayam; Gupta, Pankaj",2014,Neurology India,Treatment,,data/extraction_json/text/713.json,data/extraction_json/text/713.json,full_text,false,,unclear_manual_review,unclear,high,,false,false,false,manual_review,false,false,review_source_category,,,,,,,,,,Manual review: batch_14_20,llm_v1_gpt4.1,2026-04-05T21:01:19.469023+00:00
715,715,Progressive encephalomyelitis with rigidity and myoclonus: a new variant with DPPX antibodies.,"Balint, Bettina; Jarius, Sven; Nagel, Simon; Haberkorn, Uwe; Probst, Christian; Blocker, Inga Madeleine; Bahtz, Ramona; Komorowski, Lars; Stocker, Winfried; Kastrup, Andreas; Kuthe, Martin; Meinck, Hans-Michael",2014,Neurology,Clinical manifestations,,data/extraction_json/text/715.json,data/extraction_json/text/715.json,full_text,false,,case_series_or_multi_case,case_series,high,3,true,true,true,individual_case_split,true,false,split_cases_then_langextract,,,,,,,,,,"This is a case series describing three original patients with PERM, a variant within the SPS spectrum, all with DPPX antibodies. The paper provides individual-level clinical data and group-level summary, fitting the case_series_or_multi_case category.",llm_v1_gpt4.1,2026-04-05T21:01:39.507627+00:00
716,716,The horses are the first thought but one must not forget the zebras even if they are rare: Stiff person syndrome associated with malignant mesothelioma.,"Koca, Irfan; Ucar, Mehmet; Kalender, Mehmet Emin; Alkan, Samet",2014,BMJ case reports,Clinical manifestations,,data/extraction_json/text/716.json,data/extraction_json/text/716.json,full_text,false,,single_case_report,case_report,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,"This is a classic single case report, as indicated by the structure, the explicit statement of presenting a single case, and the detailed individual-level clinical data. No group-level or multiple patient data are present.",llm_v1_gpt4.1,2026-04-05T21:01:57.814736+00:00
719,719,Recurrent thymoma with stiff-person syndrome and pure red blood cell aplasia.,"Kobayashi, Rei; Kaji, Masahiro; Horiuchi, Sho; Miyahara, Naofumi; Hino, Yumi; Suemasu, Keiichi",2014,The Annals of thoracic surgery,Clinical manifestations,,data/extraction_json/text/719.json,data/extraction_json/text/719.json,full_text,false,,single_case_report,case_report,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,"This is a single case report describing one patient with SPS in the context of recurrent thymoma and pure red blood cell aplasia. The report provides detailed individual-level clinical data, including presentation, diagnosis, treatment, and follow-up.",llm_v1_gpt4.1,2026-04-05T21:02:02.057474+00:00
723,723,Cerebellar ataxia and glutamic acid decarboxylase antibodies: immunologic profile and long-term effect of immunotherapy.,"Arino, Helena; Gresa-Arribas, Nuria; Blanco, Yolanda; Martinez-Hernandez, Eugenia; Sabater, Lidia; Petit-Pedrol, Mar; Rouco, Idoia; Bataller, Luis; Dalmau, Josep O; Saiz, Albert; Graus, Francesc",2014,JAMA neurology,Review Article,"Yasamin Mahjoub (2023-06-30 03:49:13)(Select): SPS population was used as controls in this study; Annu Aggarwal (2021-10-19 04:43:45)(Select): 
Not relavant



Abstract by same group:  	
#1413 - Arino 2014

Arino H.; Arribas-Gresa N.; Martinez-Hernandez E.; Llufriu S.; Blanco Y.; Dalmau J.; Saiz A.; Graus F.
Cerebellar ataxia associated with glutamic acid decarboxylase 65 autoantibodies (GAD65-ab). Longterm impact of immunotherapy;",data/extraction_json/text/723.json,data/extraction_json/text/723.json,full_text,false,,observational_group_study,retrospective_or_cohort_group_study,high,9,true,true,false,group,true,false,run_langextract_group,,,,,,,,,,"This is a retrospective cohort study of 34 patients with cerebellar ataxia and GAD65 antibodies, with 9 of these patients also exhibiting SPS symptoms. The study provides both group-level and individual-level data, including a table with detailed clinical features for the 9 SPS-spectrum patients.",llm_v1_gpt4.1,2026-04-05T21:02:22.143055+00:00
724,724,"Glycine receptor antibodies in PERM and related syndromes: characteristics, clinical features and outcomes.","Carvajal-Gonzalez, Alexander; Leite, M Isabel; Waters, Patrick; Woodhall, Mark; Coutinho, Ester; Balint, Bettina; Lang, Bethan; Pettingill, Philippa; Carr, Aisling; Sheerin, Una-Marie; Press, Rayomand; Lunn, Michael P; Lim, Ming; Maddison, Paul; Meinck, H-M; Vandenberghe, Wim; Vincent, Angela",2014,Brain : a journal of neurology,Clinical manifestations; Immunological - Lab tests,"Davide Martino (2024-07-17 13:01:32)(Included): There is insufficient information from a mixed cohort of 52 patients with either SPS, PERM or acquired hyperekplexia, so it is difficult to separate the former two from the latter.;",data/extraction_json/text/724.json,data/extraction_json/text/724.json,full_text,false,,observational_group_study,retrospective_or_cohort_group_study,high,45,false,true,false,group,true,false,run_langextract_group,,,,,,,,,,"This is an observational group study reporting aggregate clinical data on a prospectively identified cohort of 45 glycine receptor antibody-positive patients with SPS-spectrum disorders (PERM, SPS, and related syndromes). The study provides group-level clinical features and outcomes, not individual case reports.",llm_v1_gpt4.1,2026-04-05T21:02:42.397914+00:00
733,733,"LADA type diabetes, celiac diasease, cerebellar ataxia and stiff person syndrome. A rare association of autoimmune disorders.","Soos, Zsuzsanna; Salamon, Monika; Erdei, Katalin; Kaszas, Nora; Folyovich, Andras; Szucs, Anna; Barcs, Gabor; Aranyi, Zsuzsanna; Skaliczkis, Jozsef; Vadasdi, Karoly; Winkler, Gabor",2014,Ideggyogyaszati szemle,Clinical manifestations,,data/extraction_json/text/733.json,data/extraction_json/text/733.json,full_text,false,,single_case_report,case_report,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,"This is a classic single case report, as evidenced by the detailed narrative of one patient's history, diagnosis, and management. The text repeatedly refers to 'the patient' and provides individual-level clinical data, confirming the presence of original SPS-spectrum data for one patient only.",llm_v1_gpt4.1,2026-04-05T21:03:01.773123+00:00
736,736,Stiff person syndrome: a case report.,"Kelly, Patricia A; Kuberski, Carolyn",2014,Clinical journal of oncology nursing,Clinical manifestations,,data/extraction_json/text/736.json,data/extraction_json/text/736.json,full_text,false,,single_case_report,case_report,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,"This is a classic single case report, as indicated by the title, abstract, and detailed narrative of one patient's presentation, diagnosis, and management. There is no evidence of additional original SPS-spectrum patients.",llm_v1_gpt4.1,2026-04-05T21:03:05.705146+00:00
737,737,Autologous stem cell transplantation for stiff person syndrome: two cases from the Ottawa blood and marrow transplant program.,"Sanders, Sheilagh; Bredeson, Christopher; Pringle, C Elizabeth; Martin, Lisa; Allan, David; Bence-Bruckler, Isabelle; Hamelin, Linda; Hopkins, Harry S; Sabloff, Mitchell; Sheppard, Dawn; Tay, Jason; Huebsch, Lothar; Atkins, Harold L",2014,JAMA neurology,Treatment,,data/extraction_json/text/737.json,data/extraction_json/text/737.json,full_text,false,,case_series_or_multi_case,case_series,high,2,true,false,true,individual_case_split,true,false,split_cases_then_langextract,,,,,,,,,,"This is a case series describing two original SPS patients treated at the Ottawa Blood and Marrow Transplant Program. The text provides detailed clinical histories, treatments, and outcomes for both, confirming original, extractable SPS-spectrum data.",llm_v1_gpt4.1,2026-04-05T21:03:25.453861+00:00
740,740,Latent autoimmune diabetes in Stiff-Person Syndrome.,"Fourlanos, Spiros; Neal, Andrew; So, Michelle; Evans, Andrew",2014,Diabetes care,Immunological - Lab tests,,data/extraction_json/text/740.json,data/extraction_json/text/740.json,full_text,false,,case_series_or_multi_case,case_series,high,2,true,false,true,individual_case_split,true,false,split_cases_then_langextract,,,,,,,,,,"This is a case series describing two original SPS-spectrum patients with LADA, with detailed individual-level clinical and laboratory data. The structure and content are consistent with a multi-case report/case series.",llm_v1_gpt4.1,2026-04-05T21:03:29.847745+00:00
741,741,"DPPX potassium channel antibody: frequency, clinical accompaniments, and outcomes in 20 patients.","Tobin, William Oliver; Lennon, Vanda A; Komorowski, Lars; Probst, Christian; Clardy, Stacey Lynn; Aksamit, Allen J; Appendino, Juan Pablo; Lucchinetti, Claudia F; Matsumoto, Joseph Y; Pittock, Sean J; Sandroni, Paola; Tippmann-Peikert, Maja; Wirrell, Elaine C; McKeon, Andrew",2014,Neurology,Immunological - Lab tests,,data/extraction_json/text/741.json,data/extraction_json/text/741.json,full_text,false,,unclear_manual_review,unclear,high,,false,false,false,manual_review,false,false,review_source_category,,,,,,,,,,Manual review: autoantibody_clinical_cohort,llm_v1_gpt4.1,2026-04-05T21:03:29.907785+00:00
742,742,"Anti glutamate-decarboxylase antibodies: a liaison between localisation related epilepsy, stiff-person syndrome and type-1 diabetes mellitus.","Szucs, Anna; Barcs, Gabor; Winkler, Gabor; Soos, Zsuzsanna; Folyovich, Andras; Kelemen, Anna; Varallyay, Peter; Kamondi, Anita",2014,Ideggyogyaszati szemle,Clinical manifestations,,data/extraction_json/text/742.json,data/extraction_json/text/742.json,full_text,false,,case_series_or_multi_case,case_series,high,2,true,false,true,individual_case_split,true,false,split_cases_then_langextract,,,,,,,,,,"This is a case series describing two original SPS-spectrum patients, each with detailed clinical histories, laboratory findings, and treatment responses. The structure and content are consistent with a case series or multi-case report.",llm_v1_gpt4.1,2026-04-05T21:03:49.182036+00:00
748,748,Apraxia in anti-glutamic acid decarboxylase-associated stiff person syndrome: link to corticobasal degeneration?.,"Bowen, Lauren N; Subramony, S H; Heilman, Kenneth M",2015,Annals of neurology,Clinical manifestations,,data/extraction_json/text/748.json,data/extraction_json/text/748.json,full_text,false,,case_series_or_multi_case,case_series,high,2,true,false,true,individual_case_split,true,false,split_cases_then_langextract,,,,,,,,,,"This is a case series describing two original SPS-spectrum patients with detailed individual-level clinical data. The paper is not a review, conference abstract, or basic science report, and the patient count is clearly stated and supported by the text.",llm_v1_gpt4.1,2026-04-05T21:03:54.252635+00:00
7489,7489,Clinical Neurophysiologic Studies in Stiff-Man Syndrome: Use of Simultaneous Video-Electroencephalographic-Surface Electromyographic Recording,ARMON C.; McEVOY K.M.; WESTMORELAND B.F.; McMANIS P.G.,1990,Mayo Clinic Proceedings,Electrophysiology; Immunological - Lab tests,,data/extraction_json/text/7489.json,data/extraction_json/text_trimmed/7489.json,trimmed,true,header_only_source,case_series_or_multi_case,case_series,high,3,true,true,true,individual_case_split,true,false,split_cases_then_langextract,,,,,,,,,,"The paper reports original clinical neurophysiologic studies on three patients with stiff-man syndrome, providing both individual and group-level clinical data. This fits the definition of a case series or multi-case report.",llm_v1_gpt4.1,2026-04-05T21:03:58.156976+00:00
75,75,Stiff-man syndrome: case report.,"Kuhn, W F; Light, P J; Kuhn, S C",1995,Academic emergency medicine : official journal of the Society for Academic Emergency Medicine,,,data/extraction_json/text/75.json,data/extraction_json/text/75.json,full_text,false,,single_case_report,case_report,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,"This article is titled as a case report and provides a detailed narrative of a single patient's clinical course, diagnostic workup, and treatment for stiff-man syndrome. There is no indication of additional cases or aggregated data.",llm_v1_gpt4.1,2026-04-05T21:04:16.866824+00:00
7503,7503,Stiff-person spectrum disorders in Russia: A retrospective analysis of 20 cases,Seliverstov Y.U.; Ginzberg M.; Melnik E.; Fominykh V.; Skalnaya A.; Brylev L.,2020,Movement Disorders,Clinical manifestations; Treatment,Gustavo  Da Prat (2024-12-19 08:56:16)(Included): untraceable;,data/extraction_json/text/7503.json,data/extraction_json/text_trimmed/7503.json,trimmed,true,trimmed_auto,unclear_manual_review,unclear,high,,false,false,false,manual_review,false,false,review_source_category,,,,,,,,,,Manual review: batch_14_20,llm_v1_gpt4.1,2026-04-05T21:04:16.967639+00:00
754,754,Botulinum toxin a injection to facial and cervical paraspinal muscles in a patient with stiff person syndrome: a case report.,"Pakeerappa, Praveen N; Birthi, Pravardhan; Salles, Sara",2015,"PM & R : the journal of injury, function, and rehabilitation",Electrophysiology; Treatment,,data/extraction_json/text/754.json,data/extraction_json/text/754.json,full_text,false,,single_case_report,case_report,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,"This is a classic single case report, as indicated by the title, structure, and detailed individual-level clinical narrative. The paper does not present group-level data or additional cases.",llm_v1_gpt4.1,2026-04-05T21:04:23.252337+00:00
7557,7557,Immune reactivity to glutamic acid decarboxylase 65 in stiff-man syndrome and type 1 diabetes mellitus,Lohmann T.; Hawa M.; Leslie R.D.G.; Lane R.; Picard J.; Londei M.,2000,Lancet,Clinical manifestations; Immunological - Lab tests,,data/extraction_json/text/7557.json,data/extraction_json/text/7557.json,full_text,false,,unclear_manual_review,unclear,high,,false,false,false,manual_review,false,false,review_source_category,,,,,,,,,,Manual review: batch_14_20,llm_v1_gpt4.1,2026-04-05T21:04:23.310747+00:00
760,760,Anesthesia in a patient with Stiff Person Syndrome.,"Yagan, Ozgur; Ozyilmaz, Kadir; Ozmaden, Ahmet; Sayin, Ozgur; Hanci, Volkan",2016,Brazilian journal of anesthesiology (Elsevier),Treatment,,data/extraction_json/text/760.json,data/extraction_json/text/760.json,full_text,false,,single_case_report,case_report,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,"This is a classic single case report: it presents detailed clinical, anesthetic, and perioperative information about one SPS patient. There is no evidence of additional original SPS cases, and the structure and language are consistent with a case report.",llm_v1_gpt4.1,2026-04-05T21:04:42.334659+00:00
761,761,Stiff Person Syndrome Masquerading as Acute Coronary Syndrome.,"Sharma, Ashish; Soe, Myat Han; Singh, Jagdeep; Newsome, Scott D",2016,Journal of the National Medical Association,Clinical manifestations,,data/extraction_json/text/761.json,data/extraction_json/text/761.json,full_text,false,,single_case_report,case_report,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,"This is a classic single case report, as indicated by the structure, the explicit 'CASE REPORT' section, and the focus on one individual's clinical course. There is no evidence of additional original SPS-spectrum patients.",llm_v1_gpt4.1,2026-04-05T21:04:46.618197+00:00
