paper_id,covidence_id,title,authors,source_filename,source_text_json_path,trimmed_text_json_path,n_pages,abstract_block_count,title_like_line_count,author_like_line_count,program_marker_count,proceedings_signal_score,proceedings_detected,index_detected,index_confidence,index_listed_page,index_prev_code,index_next_code,page_map_method,estimated_offset,offset_confidence,fallback_triggered,trim_status,trim_reason,trim_method,trim_mode,matched_block_code,matched_block_title,title_score,author_score,match_score,start_rule,end_rule,body_signal_count,spillover_flag,header_only_flag,candidate_rank,start_page_index,end_page_index,start_line_global_index,end_line_global_index_exclusive,trimmed_at_utc
5552,5552,"Stiff-person syndrome associated with invasive thymoma, pemphigus and myasthenia gravis: a case report","Gao, X.; Zheng, X.; Li, H.",5552_Euro J of Neurology - 2012 - - Poster Session 1 Sunday 9 September (1).pdf,data\extraction_json\text\5552.json,data\extraction_json\text_trimmed\5552.json,368,198,1234,942,0,6,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,fuzzy_title_author_block_match,fuzzy_title_author_block_match,P1790,"P1790 Stiff-person syndrome associated with invasive thymoma, pemphigus and myasthenia gravis: a case report X. Gao, X. Zheng, H. Li",0.9611,1.0000,0.9708,,,2,false,false,1,295,295,24170,24209,2026-04-06T13:38:00.986843+00:00
5554,5554,Rituximab in stiff person syndrome,"Garcia-Ruiz, P. J.; del Val, J.; Herranz, A.; Bellido, S.; Aranda, M. A.",5554_Movement Disorders - 2012 - - Poster Presentations.pdf,data\extraction_json\text\5554.json,,523,335,1580,1369,2,8,true,true,0.0873,,,,,,,true,manual_review_required,Matched entry appears truncated or lacks sufficient abstract body content.,,fuzzy_title_author_block_match,1286,1286 Rituximab in stiff person syndrome,0.9760,1.0000,0.9820,,,2,false,false,1,422,422,51632,51640,
5573,5573,Long-term kinetics of anti-GAD65 antibody suppression by intravenous gamma globulin in stiff person syndrome,"George, E. B.; Mohamed, M. S.",5573_George-2002-Long-term kinetics of anti-GAD65 antibody suppression by intravenous gamma globulin in stiff person syndrome.pdf,data\extraction_json\text\5573.json,data\extraction_json\text_trimmed\5573.json,1,10,45,42,0,4,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,fuzzy_title_author_block_match,fuzzy_title_author_block_match,P758,P758 Long-term kinetics of anti-GAD65 antibody suppression by intravenous gamma globulin in stiff person syndrome,0.9921,1.0000,0.9941,,,2,false,false,1,0,0,72,87,2026-04-06T13:38:36.802358+00:00
5600,5600,Dysfunction of cortical inhibitory circuits in stiff-man syndrome,"Kim, S. D.; Vucic, S.; Kiernan, M. C.; Fung, V. S. C.",5600_Kim-2010-Dysfunction of cortical inhibitory circuits in stiff-man syndrome.pdf,data\extraction_json\text\5600.json,data\extraction_json\text_trimmed\5600.json,1,10,66,32,1,7,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,fuzzy_title_author_block_match,fuzzy_title_author_block_match,98,98 Dysfunction of cortical inhibitory circuits in stiff-man syndrome,0.9921,1.0000,0.9941,,,3,false,false,1,0,0,12,38,2026-04-06T13:38:40.397895+00:00
5631,5631,Severe worsening of the stiff person syndrome due to acute gastroenteritis,"Kramberger, M. G.; Avbersek, A.; Fabjan, T. H.",5631_Euro J of Neurology - 2009 - - Poster Session 2 Monday 14 September.pdf,data\extraction_json\text\5631.json,,290,182,1327,923,0,6,true,false,,,,,,,,true,manual_review_required,Matched entry appears truncated or lacks sufficient abstract body content.,,fuzzy_title_author_block_match,P2289,P2289 Severe worsening of the stiff person syndrome due to acute gastroenteritis,0.9864,0.6667,0.9064,,,0,false,false,1,97,97,8285,8298,
5647,5647,Stiff-Person syndrome and ophthalmoplegia associated with thymoma,"Lai, E. C.; Linfante, I.; Lee, A. G.",5647_Annals of Neurology - 2004 - - Abstracts Poster session.pdf,data\extraction_json\text\5647.json,data\extraction_json\text_trimmed\5647.json,68,115,2146,1434,1,8,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,fuzzy_title_author_block_match,fuzzy_title_author_block_match,T178,Stiff-Person Syndrome and Ophthalmoplegia Associated with Thymoma,1.0000,1.0000,1.0000,,,0,false,false,1,45,46,5849,5868,2026-04-06T13:39:11.559067+00:00
5803,5803,A CASE OF UNDIAGNOSED STIFF-PERSON SYNDROME REQUIRING MECHANICAL VENTILATORY SUPPORT,"Mayer, N.; Kretzer, A.; John, S.; Bleck, T.; Garg, R.",5803_Mayer - A CASE OF UNDIAGNOSED STIFF-PERSON SYNDROME REQUIRING MECHANICAL VENTILATORY SUPPORT.pdf,data\extraction_json\text\5803.json,,1,2,19,17,0,1,false,false,,,,,,,,false,not_needed,Document does not look like a large proceedings/program PDF.,,,,,,,,,,,,,,,,,,
5808,5808,"SEVERE, PROLONGED BACLOFEN WITHDRAWAL FOLLOWING A SECOND CATHETER FAILURE IN A PATIENT WITH STIFF-PERSON SYNDROME","McDaniel, C.",5808_BaclofenPoster-Finalversion.pdf,data\extraction_json\text\5808.json,,1,12,47,78,0,4,true,false,,,,,,,,true,manual_review_required,Matched entry appears truncated or lacks sufficient abstract body content.,,page_local_sliding_window_match,,Catheter Failure in a Patient with Stiff Person Syndrome,0.8826,1.0000,0.8142,backtrack_title_cluster,next_soft_header,1,false,false,1,0,0,33,41,
5839,5839,Stiff person syndrome as the initial manifestation of systemic lupus erythematosus-case report,"Munhoz, R. P.; Moscovich, M. M.; Fameli, H.; Filla, L.; Teive, H.",5839_Munhoz - Stiff person syndrome as the initial manifestation of systemic lupus erythematosus-case report.pdf,data\extraction_json\text\5839.json,data\extraction_json\text_trimmed\5839.json,22,277,1065,1011,0,5,true,false,,,,,,,,true,header_only_source,Matched entry appears to contain header-only listing without abstract body.,page_local_sliding_window_match,page_local_sliding_window_match,7,Stiff Person Syndrome as the Initial,0.8113,0.0000,0.4923,backtrack_abstract_boundary,next_soft_header,0,false,true,1,16,16,1788,1798,2026-04-06T13:39:28.548711+00:00
5884,5884,Unable to Relax: A Case of Stiff Person Syndrome,"Ning, W.; Iantorno, S.; Zhong, C.; Li, S.",5884_ajrccm-conference.2020.201.1_meetingabstracts.a6976.pdf,data\extraction_json\text\5884.json,data\extraction_json\text_trimmed\5884.json,1,9,15,27,0,3,true,false,,,,,,,,true,header_only_source,Matched entry appears to contain header-only listing without abstract body.,page_local_sliding_window_match,page_local_sliding_window_match,D48,Unable to Relax: A Case of Stiff Person Syndrome,1.0000,1.0000,0.8794,backtrack_abstract_boundary,next_abstract_boundary,0,false,true,1,0,0,0,5,2026-04-06T13:39:29.533392+00:00
5963,5963,"UNUSUAL ELECTROMYOGRAPHIC FINDINGS IN A PATIENT WITH PRESUMPTIVE HASHIMOTO'S THYROIDITIS, STIFF-PERSON SYNDROME, AND HERPES ZOSTER MYELORADICULITIS","Ha, J.; Gorin, F.; Zhang, L.; Oskarsson, B.; Maselli, R.",5963_Muscle and Nerve - 2015 - - American Association of Neuromuscular Electrodiagnostic Medicine Annual Meeting Abstracts.pdf,data\extraction_json\text\5963.json,data\extraction_json\text_trimmed\5963.json,132,203,1336,613,1,8,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,fuzzy_title_author_block_match,fuzzy_title_author_block_match,113,"113 UNUSUAL ELECTROMYOGRAPHIC FINDINGS IN A PATIENT WITH PRESUMPTIVE HASHIMOTO’S THYROIDITIS, STIFF-PERSON SYNDROME, AND HERPES ZOSTER MYELORADICULITIS",0.9476,1.0000,0.9607,,,2,false,false,1,55,55,4460,4471,2026-04-06T13:39:47.450653+00:00
5970,5970,DON'T CALL THE PSYCHIATRIST JUST YET; A CASE REPORT OF STIFF-PERSON SYNDROME,"Hallak, A.; Hazam, R.; Amin, M. K.; Alhbshi, K.; Islam, S.; Saadaldin, M.",5970_s11606-020-05890-3.pdf,data\extraction_json\text\5970.json,data\extraction_json\text_trimmed\5970.json,779,179,1523,1390,1,8,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,page_local_sliding_window_match,page_local_sliding_window_match,,DON'T CALL THE PSYCHIATRIST JUST YET; A CASE RE-,0.8836,1.0000,0.7938,backtrack_soft_header,next_soft_header,1,false,false,1,447,447,52035,52067,2026-04-06T13:40:30.349349+00:00
6021,6021,Paraneoplastic stiff-person syndrome and anti-Ri antibodies in metastatic breast cancer,"Hoffmann, L. A.; Ditsch, N.; Kuempfel, T.; Dudel, C.; Wick, M.; Voltz, R.",6021_s00415-007-3001-6 (1).pdf,data\extraction_json\text\6021.json,data\extraction_json\text_trimmed\6021.json,212,278,1830,1544,3,8,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,page_local_sliding_window_match,page_local_sliding_window_match,O46,Paraneoplastic stiff-person syndrome and anti-Ri antibodies in metastatic,0.9369,0.0000,0.6222,backtrack_abstract_boundary,next_soft_header,1,false,false,1,7,7,911,941,2026-04-06T13:40:56.371199+00:00
6060,6060,"Glycine Receptor Antibodies in Immune-Mediated Movement Disorders: Progressive Encephalomyelitis with Rigidity and Myoclonus, Opsoclonus-Myoclonus Syndrome, and Ocular Flutter Syndrome","Iizuka, T.; Urano, Y.; Miyakawa, S.; Hamada, J.; Leite, M. I.; Vincent, A.; Sakai, F.; Mochizuki, H.",6060_Iizuka-2010-Glycine Receptor Antibodies in Immune-Mediated Movement Disorders Progressive Encephalomyelitis with Rigidity and.pdf,data\extraction_json\text\6060.json,data\extraction_json\text_trimmed\6060.json,2,13,157,155,1,7,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,page_local_sliding_window_match,page_local_sliding_window_match,,Glycine Receptor Antibodies in Immune-Mediated,0.8846,1.0000,0.7874,backtrack_title_cluster,next_soft_header,1,false,false,1,0,1,148,189,2026-04-06T13:41:15.386021+00:00
6089,6089,STIFF-LIMB SYNDROME WITH IDENTIFICATION OF GLUTAMIC ACID ANTIDECARBOXYLASE ANTIBODY GAD65: A CASE REPORT,"Jaramillo, N.; Pena, C.",6089_Muscle and Nerve - 2020 - - 2020 Virtual AANEM Annual Meeting Abstract Guide.pdf,data\extraction_json\text\6089.json,,133,168,970,761,1,8,true,false,,,,,,,,true,manual_review_required,Matched entry appears truncated or lacks sufficient abstract body content.,,fuzzy_title_author_block_match,62,62 STIFF-LIMB SYNDROME WITH IDENTIFICATION OF GLUTAMIC ACID ANTIDECARBOXYLASE ANTIBODY GAD65: A CASE REPORT.,0.9950,1.0000,0.9962,,,1,false,false,1,34,34,2446,2452,
6128,6128,"Rituximab therapy in a patient with recurrent Hashimoto's encephalitis, anti-GAD antibodies and progressive encephalomyelitis with rigidity and myoclonus","Kassar, D.; Damodaram, S.; Chand, P.; Iyadurai, S.",6128_s00415-012-6524-4.pdf,data\extraction_json\text\6128.json,data\extraction_json\text_trimmed\6128.json,236,281,1648,1162,2,8,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,fuzzy_title_author_block_match,fuzzy_title_author_block_match,P423,"P423 Rituximab therapy in a patient with recurrent Hashimoto’s encephalitis, anti-GAD antibodies and progressive encephalomyelitis with rigidity and myoclonus",0.9432,1.0000,0.9574,,,3,false,false,1,93,93,11064,11080,2026-04-06T13:41:55.374273+00:00
6141,6141,Patient with stiff-person syndrome and negative anti-GAD antibodies,"Petelin, Z.; Brinar, V.; Honnorat, J.; Budisic, Z.; Podolski, P.",6141_s00415-007-3001-6.pdf,data\extraction_json\text\6141.json,data\extraction_json\text_trimmed\6141.json,212,278,1830,1544,3,8,true,false,,,,,,,,true,header_only_source,Matched entry appears to contain header-only listing without abstract body.,page_local_sliding_window_match,page_local_sliding_window_match,P548,Patient with stiff-person syndrome and negative anti-GAD antibodies,1.0000,0.0000,0.6227,backtrack_abstract_boundary,next_soft_header,0,false,true,1,137,137,19587,19596,2026-04-06T13:42:18.080979+00:00
6204,6204,Stiff Main syndrome good outcome after methylprednisolone pulse,"Rafai, M. A.; Oumari, S.; Boulaajaj, F. Z.; El Moutawakkil, B.; Slassi, I.",6204_Movement Disorders - 2009 - - Abstracts of The Movement Disorder Society s Thirteenth International Congress of Parkinson.pdf,data\extraction_json\text\6204.json,data\extraction_json\text_trimmed\6204.json,653,199,1516,1169,0,6,true,true,0.0800,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,page_local_sliding_window_match,page_local_sliding_window_match,,Stiff Man syndrome good outcome after methylprednisolone,0.8169,1.0000,0.7455,backtrack_soft_header,next_soft_header,6,false,false,1,452,452,57299,57329,2026-04-06T13:42:53.718045+00:00
6219,6219,Visual-induced startle reactions in a patient with stiff limb syndrome,"Schestatsky, P.; Pizzol, A. D.; Cabral, L.; Schuh, A. S.; Roriz-Cruz, M.; Batistela, F.; Monte, T. L.; Bianchin, M. M.; Rieder, C. R. M.",6219_Movement Disorders - 2010 - - Abstracts of the Fourteenth International Congress of Parkinson s Disease and Movement.pdf,data\extraction_json\text\6219.json,,385,261,1524,1312,0,6,true,true,0.1148,,,,,,,true,manual_review_required,Matched entry appears truncated or lacks sufficient abstract body content.,,fuzzy_title_author_block_match,1022,1022 Visual-induced startle reactions in a patient with stiff limb syndrome,0.9879,1.0000,0.9909,,,2,false,false,1,343,343,42653,42662,
6257,6257,Stiff person syndrome (SPS): A pediatric case report,"Shah, N. S.; Hahn, A.; Banwell, B.",6257_Shah - pediatric case report.pdf,data\extraction_json\text\6257.json,data\extraction_json\text_trimmed\6257.json,5,57,270,229,1,7,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,page_local_sliding_window_match,page_local_sliding_window_match,P-459,Stiff Person Syndrome (SPS): A Pediatric Case Report,1.0000,1.0000,0.8661,backtrack_abstract_boundary,next_soft_header,1,false,false,1,0,0,4,23,2026-04-06T13:43:25.483421+00:00
6268,6268,Quantitative analysis of the silent period in the stiff-person syndrome,"Shatzel, A. J.; Fenton, G.; Maselli, R. A.",6268_Muscle and Nerve - 2004 - - AAEM news and comments.pdf,data\extraction_json\text\6268.json,,1,2,17,9,0,1,false,false,,,,,,,,false,not_needed,Document does not look like a large proceedings/program PDF.,,,,,,,,,,,,,,,,,,
6271,6271,Dementia in elderly male with Stiff man syndrome,"Sheyner, I.; Cutillar, M.",6271_J American Geriatrics Society - 2007 - - PAPER ABSTRACTS.pdf,data\extraction_json\text\6271.json,data\extraction_json\text_trimmed\6271.json,218,262,1580,1519,1,8,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,page_local_sliding_window_match,page_local_sliding_window_match,C14,Dementia in elderly male with Stiff Man Syndrome.,1.0000,1.0000,0.8911,backtrack_abstract_boundary,next_soft_header,0,false,false,1,116,116,14974,14994,2026-04-06T13:43:42.887535+00:00
6278,6278,Unusual Presentation of Paraneoplastic Stiff-Person Syndrome with Underlying Breast Cancer,"Shrestha, A.; Mihalova, T.; Burns, D.; Jennens, H.; Etti, R.",6278_Annals of Neurology - 2012 - - 2012 Annual Meeting Sunday October 7 2012 Poster Session Abstracts.pdf,data\extraction_json\text\6278.json,data\extraction_json\text_trimmed\6278.json,120,380,1835,1535,2,8,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,fuzzy_title_author_block_match,fuzzy_title_author_block_match,T1830,Unusual Presentation of Paraneoplastic Stiff-,0.8474,1.0000,0.8855,,,0,false,false,1,116,116,15175,15203,2026-04-06T13:43:58.865581+00:00
6413,6413,Stiff person plus syndrome and voltage gated potassium channel antibody associated cognitive impairment: New evidence for an association?,"McGuigan, C.; Buckley, C.; Chang, T.; Vincent, A.; Everitt, E.",6413_McGuigan - Stiff person plus syndrome and voltage gated potassium channel antibody associated cognitive impairment.pdf,data\extraction_json\text\6413.json,,1,0,12,13,0,1,false,false,,,,,,,,false,not_needed,Document does not look like a large proceedings/program PDF.,,,,,,,,,,,,,,,,,,
6442,6442,Absence of cutaneous silent period changes in a patient with stiff person syndrome,"Mekideche, A.; Kuzmanovic, I.; Sottas, C.; Truffert, A.",6442_Mekideche - Absence cutaneous silent period changes.pdf,data\extraction_json\text\6442.json,,295,281,1621,1183,2,8,true,false,,,,,,,,true,manual_review_required,Matched entry appears truncated or lacks sufficient abstract body content.,,fuzzy_title_author_block_match,P509,P509 Absence of cutaneous silent period changes in a patient with stiff person syndrome,0.9896,1.0000,0.9922,,,1,false,false,1,123,123,14581,14587,
6444,6444,Clinical spectrum of stiff person syndrome associated with glutamic acid decarboxylase antibodies,"Memon, A.; Rathnam, A.; Zaman, I.; Sripathi, N.",6444_Memon - Clinical spectrum.pdf,data\extraction_json\text\6444.json,,1,1,8,10,0,0,false,false,,,,,,,,false,not_needed,Document does not look like a large proceedings/program PDF.,,,,,,,,,,,,,,,,,,
6452,6452,SILENT MULTILEVEL VERTEBRAL FRACTURES IN A SEVERE CASE OF GLYCINE RECEPTOR ANTIBODY-POSITIVE PROGRESSIVE ENCEPHALOMYELITIS WITH RIGIDITY AND MYOCLONUS (PERM),"Min, M.; Liu, H.; Silberstein, P.",6452_Min et al. - 2019 - SILENT MULTILEVEL VERTEBRAL FRACTURES IN A SEVERE .pdf,data\extraction_json\text\6452.json,data\extraction_json\text_trimmed\6452.json,1,9,52,46,0,5,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,page_local_sliding_window_match,page_local_sliding_window_match,,SEVERE CASE OF GLYCINE RECEPTOR ANTIBODY- POSITIVE PROGRESSIVE ENCEPHALOMYELITIS WITH,0.9219,1.0000,0.8817,backtrack_soft_header,next_soft_header,5,false,false,1,0,0,10,48,2026-04-06T13:44:28.016808+00:00
6474,6474,Plasmapheresis in treatment of stiff-man syndrome with a negative anti-GAD antibody,"Svatova, J.; Machova, H.; Pitha, J.",6474_Movement Disorders - 2002 - - Poster session 5 Nonmotor aspects of movement disorders clinical Parkinsonism.pdf,data\extraction_json\text\6474.json,data\extraction_json\text_trimmed\6474.json,46,286,1649,1421,1,8,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,fuzzy_title_author_block_match,fuzzy_title_author_block_match,P769,P769 Plasmapheresis in treatment of stiff-man syndrome with a negative anti-GAD antibody,0.9898,1.0000,0.9923,,,0,false,false,1,21,21,2716,2732,2026-04-06T13:44:41.934188+00:00
6553,6553,Glycine receptor antibody-positive progressive encephalomyelitis with rigidity and myoclonus: A disease with variable clinical course,"Vanacker, P.; Peeters, E.; Schrooten, M.; Woodhall, M.; Vincent, A.; Vandenberghe, W.",6553_Movement Disorders - 2012 - - Poster Presentations.pdf,data\extraction_json\text\6553.json,data\extraction_json\text_trimmed\6553.json,523,335,1580,1369,2,8,true,true,0.1509,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,page_local_sliding_window_match,page_local_sliding_window_match,622,Glycine receptor antibody-positive progressive encephalomyelitis,0.8461,1.0000,0.8385,backtrack_abstract_boundary,next_soft_header,2,false,false,1,201,201,24858,24868,2026-04-06T13:45:21.517109+00:00
6615,6615,A Clinical Characterization of Stiff Person Syndrome Spectrum Disorders,"Wang, Y. J.; Tian, F.; Aljarallah, S.; Fitzgerald, K.; Newsome, S. D.",6615_Wang - A Clinical Characterization of Stiff Person Syndrome Spectrum Disorders.pdf,data\extraction_json\text\6615.json,,1,0,5,23,0,0,false,false,,,,,,,,false,not_needed,Document does not look like a large proceedings/program PDF.,,,,,,,,,,,,,,,,,,
6639,6639,Severe refractory stiff-person syndrome responding to rituximab therapy,"Whetton, E.; Ealing, J.; Bruce, I.; McKee, D.",6639_s00415-008-2001-5.pdf,data\extraction_json\text\6639.json,data\extraction_json\text_trimmed\6639.json,235,301,1846,1468,3,8,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,fuzzy_title_author_block_match,fuzzy_title_author_block_match,P701,P701 Severe refractory stiff-person syndrome responding to rituximab therapy,0.9881,0.0000,0.7411,,,1,false,false,1,172,172,24728,24756,2026-04-06T13:45:45.882853+00:00
6680,6680,"Current clinical conditions of stiff-person syndrome in China, a national survey","Xiong, N.; Yang, J.; Liu, L.; Xiong, J.; Zhang, X.; Zhang, G.; Huang, J.; Wang, T.","6680_Xiong-2013-Current clinical conditions of stiff-person syndrome in China, a national survey.pdf",data\extraction_json\text\6680.json,data\extraction_json\text_trimmed\6680.json,2,20,128,78,1,7,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,page_local_sliding_window_match,page_local_sliding_window_match,999,"Current clinical conditions of stiff-person syndrome in China, a",0.9281,1.0000,0.8713,backtrack_abstract_boundary,next_soft_header,4,false,false,1,0,0,100,129,2026-04-06T13:45:53.714295+00:00
6690,6690,Development of adenocarcinoma in stiff person syndrome (SPS) patients with anti-GAD antibodies: Report of 2 cases with SPS-specific antigens in their tumors,"Rakocevic, G.; Semino-Mora, C.; Dalakas, M. C.",6690_Annals of Neurology - 2007 - - ANA T1 T136.pdf,data\extraction_json\text\6690.json,data\extraction_json\text_trimmed\6690.json,34,275,1778,1628,1,8,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,fuzzy_title_author_block_match,fuzzy_title_author_block_match,T-61,Development of Adenocarcinoma in Stiff Person Syndrome (SPS) Patients with Anti-GAD Antibodies:,0.8804,1.0000,0.9103,,,0,false,false,1,14,14,1833,1860,2026-04-06T13:46:13.957789+00:00
6691,6691,Stiff person syndrome with cerebellar disease and epitope-specific anti-GAD antibodies,"Rakocevic, G.; Semino-Mora, C.; Raju, R.; Dalakas, M. C.",6691_Annals of Neurology - 2005 - - 130th Annual meeting Tuesday September 27 2005 Abstracts Plenary session.pdf,data\extraction_json\text\6691.json,data\extraction_json\text_trimmed\6691.json,3,13,170,92,2,6,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,fuzzy_title_author_block_match,fuzzy_title_author_block_match,3,Stiff Person Syndrome with Cerebellar Disease and,0.8716,1.0000,0.9037,,,0,false,false,1,0,0,66,97,2026-04-06T13:46:23.938408+00:00
6723,6723,"Stiff-Man Syndrome: Clinical Course, Treatments and Outcomes","Robinson, M. T.; Pittock, S. J.; Lennon, V. A.; Ahlskog, J. E.; McEvoy, K. M.; Matsumoto, J. Y.; McKeon, A.",6723_Annals of Neurology - 2010 - - 135th Annual Meeting Poster Session AbstractsMonday September 13 2010.pdf,data\extraction_json\text\6723.json,,1,0,0,0,1,2,false,false,,,,,,,,false,not_needed,Document does not look like a large proceedings/program PDF.,,,,,,,,,,,,,,,,,,
6726,6726,Parkinsonism related to progressive encephalomyelitis with rigidity and myoclonus,"Rodier, G.; Boulay, C.; Anheim, M.; Courtois, S.; Tranchant, C.",6726_Movement Disorders - 2006 - - Poster Session 3.pdf,data\extraction_json\text\6726.json,data\extraction_json\text_trimmed\6726.json,97,298,1646,1314,1,8,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,fuzzy_title_author_block_match,fuzzy_title_author_block_match,P705,P705 Parkinsonism related to progressive encephalomyelitis with rigidity and myoclonus,0.9895,1.0000,0.9921,,,2,false,false,1,3,3,372,386,2026-04-06T13:46:38.514205+00:00
6732,6732,Sleep Abnormalities in Stiff Person Syndrome and Stiff Leg Syndrome: A Further Evidence of a Dysfunction of GABA-ergic Inhibitory System,"Rosati, A.; Bongiovanni, L. G.; Benedetti, M. D.; Vianello, M.; Giometto, B.; Padovani, A.",6732_Rosati-2009-Sleep Abnormalities in Stiff Person Syndrome and Stiff Leg Syndrome A Further Evidence of a Dysfunction of GABA-ergic.pdf,data\extraction_json\text\6732.json,data\extraction_json\text_trimmed\6732.json,2,9,67,87,1,7,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,page_local_sliding_window_match,page_local_sliding_window_match,,eep Abnormalities in Stiff Person Syndrome and,0.7954,0.8333,0.7383,backtrack_soft_header,next_soft_header,0,false,false,1,1,1,20,42,2026-04-06T13:46:45.291144+00:00
6746,6746,Ophthalmoplegia and Downbeat Nystagmus in Stiff-Person Syndrome,"Rucker, J. C.; Szewka, A.",6746_Ophthalmoplegia and Downbeat Nystagmus ... _ J.pdf,data\extraction_json\text\6746.json,data\extraction_json\text_trimmed\6746.json,1,5,10,23,1,3,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,page_local_sliding_window_match,page_local_sliding_window_match,,Ophthalmoplegia and Downbeat Nystagmus in Stiff-Person Syndrome,1.0000,1.0000,0.8241,backtrack_title_cluster,next_abstract_boundary,4,false,false,1,0,0,1,29,2026-04-06T13:46:45.945569+00:00
6756,6756,NEUROLEPTIC MALIGNANT SYNDROME IN STIFF PERSON SYNDROME,"Sachdev, A.; Moussa, S.",6756_Muscle and Nerve - 2016 - - American Association of Neuromuscular Electrodiagnostic Medicine Annual Meeting Abstracts .pdf,data\extraction_json\text\6756.json,data\extraction_json\text_trimmed\6756.json,129,202,1228,694,2,8,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,fuzzy_title_author_block_match,fuzzy_title_author_block_match,140,140 NEUROLEPTIC MALIGNANT SYNDROME IN STIFF PERSON SYNDROME,0.9877,1.0000,0.9908,,,2,false,false,1,66,66,5544,5558,2026-04-06T13:46:55.955324+00:00
6796,6796,Clinical and cell biology analysis of stiff person syndrome with eye movement and cerebellar abnormalities. Evidence for degradation of sarcomeric cytoskeletal proteins,"Yakhno, N. N.; Golubeva, V. V.; Mozolevsky, Y. V.; Zinovyeva, O. E.; Katushkina, E. A.; Shenkman, B. S.; Chistiakov, I. N.; Podlubnaya, Z. A.; Vikhliantsev, I. M.",6796_Euro J of Neurology - 2008 - - SHORT COMMUNICATIONS.pdf,data\extraction_json\text\6796.json,data\extraction_json\text_trimmed\6796.json,22,182,1157,893,0,5,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,page_local_sliding_window_match,page_local_sliding_window_match,SC203,malities. Evidence for degradation of sarcomeric cytoskeletal proteins,0.8275,1.0000,0.8363,backtrack_abstract_boundary,next_soft_header,2,false,false,1,7,7,955,973,2026-04-06T13:47:13.731894+00:00
6809,6809,Stiff person syndrome associated with Graves' disease and thymoma,"Yoon, S. S.; Hwang, K. J.; Woo, J. T.; Cho, S. S.",6809_Euro J of Neurology - 2012 - - Poster Session 1 Sunday 9 September.pdf,data\extraction_json\text\6809.json,data\extraction_json\text_trimmed\6809.json,368,198,1234,942,0,6,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,page_local_sliding_window_match,page_local_sliding_window_match,P1786,Stiff person syndrome associated with,0.8739,1.0000,0.8498,backtrack_abstract_boundary,next_soft_header,3,false,false,1,294,294,24056,24080,2026-04-06T13:47:28.529072+00:00
6899,6899,An unusual brainstem encephalitis associated with anti-glycine receptor antibodies: Clinicopathological description,Lux D.; Kumar G.; Webb T.; Bodi I.; Moran N.,6899_Lux D. et al. - 2017 - An unusual brainstem encephalitis associated with .pdf,data\extraction_json\text\6899.json,data\extraction_json\text_trimmed\6899.json,321,149,916,631,1,8,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,page_local_sliding_window_match,page_local_sliding_window_match,EP1183,An unusual brainstem encephalitis associated with anti-glycine receptor,0.9391,1.0000,0.8945,backtrack_abstract_boundary,next_soft_header,1,false,false,1,93,93,6978,6991,2026-04-06T13:47:44.602236+00:00
