paper_id,manually_reviewed_MC,batch_id,manifest_json_path,stage07_paper_json_path,stage07_segments_json_path,stage07_target_view_json_path,stage07_validation_json_path,stage07_annotated_xml_path,stage06_json_source,stage06_candidate_json_path,stage06_count_evidence_json_path,stage06_result_json_path,stage06_gold_result_json_path,covidence_id,title,authors,source_category,source_subtype,preferred_text_json_path,preferred_text_source,count_eligible,likely_sps_case_count,count_confidence,count_basis,count_manual_review_required,count_original_cohort_provenance_uncertain,count_reason,count_version,heuristic_likely_sps_case_count,heuristic_count_confidence,heuristic_count_basis,heuristic_candidate_count,llm_likely_sps_case_count,llm_count_confidence,llm_selected_candidate_id,heuristic_fallback_used,count_audit_status,count_verification_status,count_validator_flags,counted_at_utc
11966,FALSE,batch041,qa\validation\stage07_single_case_codex_gold\batch041\manifest.json,qa\validation\stage07_single_case_codex_gold\batch041\json\papers\11966.json,qa\validation\stage07_single_case_codex_gold\batch041\json\segments\11966.segments.json,qa\validation\stage07_single_case_codex_gold\batch041\json\target_views\11966\p1.json,qa\validation\stage07_single_case_codex_gold\batch041\json\validation\11966.validation.json,qa\validation\stage07_single_case_codex_gold\batch041\xml\11966.annotated.xml,manual_review_override_run_artifact,results\stage06_count_runs\stage06_pending30_hybrid_20260417_openai\candidate_packages\11966.json,results\stage06_count_runs\stage06_pending30_hybrid_20260417_openai\count_evidence\11966.json,results\stage06_count_runs\stage06_pending30_hybrid_20260417_openai\results\11966.json,,11966,Pilomotor seizures in autoimmune limbic encephalitis: description of two GAD65 antibodies- related cases and literature review.,"Pondrelli, Federica; Giannoccaro, Maria Pia; Bisulli, Francesca; Ferri, Lorenzo; Menghi, Veronica; Mostacci, Barbara; Avoni, Patrizia; Liguori, Rocco; Tinuper, Paolo; Licchetta, Laura",case_series_or_multi_case,case_series,data/extraction_json/text/11966.json,full_text,true,1,high,manual_review_override,false,false,manual_review_override_applied=true | source_scope_id=stage06_pending30_hybrid_20260417_openai | predicted_count=1 | prediction_correct=true | reviewed_count=1 | reviewer_notes=User adjudication: one original SPS-spectrum patient is extractable.,llm_v1_gpt4.1+manual_review_override,,,,,,,,,manual_review_override,manual_review_override,,2026-04-17T21:59:31.4291891Z
11972,TRUE,batch041,qa\validation\stage07_single_case_codex_gold\batch041\manifest.json,qa\validation\stage07_single_case_codex_gold\batch041\json\papers\11972.json,qa\validation\stage07_single_case_codex_gold\batch041\json\segments\11972.segments.json,qa\validation\stage07_single_case_codex_gold\batch041\json\target_views\11972\p1.json,qa\validation\stage07_single_case_codex_gold\batch041\json\validation\11972.validation.json,qa\validation\stage07_single_case_codex_gold\batch041\xml\11972.annotated.xml,stage06_count_runs,results\stage06_count_runs\stage06_backfill_b007_n100_20260419\candidate_packages\11972.json,results\stage06_count_runs\stage06_backfill_b007_n100_20260419\count_evidence\11972.json,results\stage06_count_runs\stage06_backfill_b007_n100_20260419\results\11972.json,,11972,Unusual presentation of stiff-person syndrome in a patient with type 1 diabetes mellitus.,"Munipalli, Bala; Shah, Jaimin S",single_case_report,case_report,data\extraction_json\text\11972.json,full_text,true,1,high,case_report_marker_single_case,false,false,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand01 | This is a single-patient case report describing one woman with stiff-limb syndrome, which is within the SPS spectrum. The abstract and full-text excerpt consistently refer to a single patient and provide diagnosis-supporting clinical and antibody findings.",hybrid_v2_gpt-5.4,1,medium,case_report_marker_single_case,2,1,high,cand01,false,hybrid_local_gpt,llm_candidate_exact,,2026-04-19T12:40:06.053285+00:00
11974,FALSE,batch041,qa\validation\stage07_single_case_codex_gold\batch041\manifest.json,qa\validation\stage07_single_case_codex_gold\batch041\json\papers\11974.json,qa\validation\stage07_single_case_codex_gold\batch041\json\segments\11974.segments.json,qa\validation\stage07_single_case_codex_gold\batch041\json\target_views\11974\p1.json,qa\validation\stage07_single_case_codex_gold\batch041\json\validation\11974.validation.json,qa\validation\stage07_single_case_codex_gold\batch041\xml\11974.annotated.xml,stage06_count_runs,results\stage06_count_runs\stage06_backfill_b007_n100_20260419\candidate_packages\11974.json,results\stage06_count_runs\stage06_backfill_b007_n100_20260419\count_evidence\11974.json,results\stage06_count_runs\stage06_backfill_b007_n100_20260419\results\11974.json,,11974,Inspiratory laryngeal stridor as the main feature of progressive encephalomyelitis with rigidity and myoclonus: a case report and literature review.,"Yao, Qingyang; Fu, Maolin; Ren, Lijie; Lin, Caihong; Cao, Liming",single_case_report,case_report,data\extraction_json\text\11974.json,full_text,true,1,high,case_report_marker_single_case,false,false,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand01 | This paper is an original single-patient case report of progressive encephalomyelitis with rigidity and myoclonus (PERM), which is within the SPS-spectrum definition. The text consistently describes one 52-year-old man as the reported patient, with diagnosis-supported clinical features and anti-GlyR antibody positivity.",hybrid_v2_gpt-5.4,1,medium,case_report_marker_single_case,2,1,high,cand01,false,hybrid_local_gpt,llm_candidate_exact,,2026-04-19T12:40:23.661667+00:00
11975,TRUE,batch041,qa\validation\stage07_single_case_codex_gold\batch041\manifest.json,qa\validation\stage07_single_case_codex_gold\batch041\json\papers\11975.json,qa\validation\stage07_single_case_codex_gold\batch041\json\segments\11975.segments.json,qa\validation\stage07_single_case_codex_gold\batch041\json\target_views\11975\p1.json,qa\validation\stage07_single_case_codex_gold\batch041\json\validation\11975.validation.json,qa\validation\stage07_single_case_codex_gold\batch041\xml\11975.annotated.xml,stage06_count_runs,results\stage06_count_runs\stage06_backfill_b007_n100_20260419\candidate_packages\11975.json,results\stage06_count_runs\stage06_backfill_b007_n100_20260419\count_evidence\11975.json,results\stage06_count_runs\stage06_backfill_b007_n100_20260419\results\11975.json,,11975,Stiff Person Syndrome and Encephalitis with GAD Antibodies with Severe Anterograde Amnesia in an Adolescent: A Case Study and Literature Review.,"Herbulot, Lea; Bost, Chloe; Viguier, Agnes; Faure-Marie, Nathalie; Baudou, Eloise; Cheuret, Emmanuel",single_case_report,case_report,data\extraction_json\text\11975.json,full_text,true,1,medium,single_case_text_signal,true,true,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=medium | llm_selected_candidate_id=cand01 | This paper is a single-patient case report describing one original adolescent patient managed by the authors, with explicit clinical stiff person syndrome plus GAD-positive encephalitis. The count is best supported as 1, but manual review remains appropriate because the evidence pack flags original cohort provenance uncertainty and the article also includes a literature review component.",hybrid_v2_gpt-5.4,1,medium,single_case_text_signal,3,1,medium,cand01,false,hybrid_local_gpt,llm_candidate_exact,,2026-04-19T12:40:41.423563+00:00
11976,FALSE,batch041,qa\validation\stage07_single_case_codex_gold\batch041\manifest.json,qa\validation\stage07_single_case_codex_gold\batch041\json\papers\11976.json,qa\validation\stage07_single_case_codex_gold\batch041\json\segments\11976.segments.json,qa\validation\stage07_single_case_codex_gold\batch041\json\target_views\11976\p1.json,qa\validation\stage07_single_case_codex_gold\batch041\json\validation\11976.validation.json,qa\validation\stage07_single_case_codex_gold\batch041\xml\11976.annotated.xml,stage06_count_runs,results\stage06_count_runs\stage06_backfill_b007_n100_20260419\candidate_packages\11976.json,results\stage06_count_runs\stage06_backfill_b007_n100_20260419\count_evidence\11976.json,results\stage06_count_runs\stage06_backfill_b007_n100_20260419\results\11976.json,,11976,Severe dysautonomia in glycine receptor antibody-positive progressive encephalomyelitis with rigidity and myoclonus (PERM): A case report.,"Mizutani, Yasuaki; Adachi, Shunsuke; Nakano, Shoko; Hayashi, Kazutaka; Higashi, Atsuhiro; Kikuchi, Kouichi; Maeda, Toshiki; Murate, Kenichiro; Shima, Sayuri; Iizuka, Takahiro; Ueda, Akihiro; Ito, Mizuki; Watanabe, Hirohisa",single_case_report,case_report,data\extraction_json\text\11976.json,full_text,true,1,high,case_report_marker_single_case,false,false,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand01 | This is an explicit single-patient case report of a confirmed SPS-spectrum disorder, PERM. The title and abstract both indicate one original 59-year-old man, with glycine receptor antibodies identified in serum and CSF, supporting a count of 1.",hybrid_v2_gpt-5.4,1,medium,case_report_marker_single_case,2,1,high,cand01,false,hybrid_local_gpt,llm_candidate_exact,,2026-04-19T12:41:01.685928+00:00
11979,TRUE,batch041,qa\validation\stage07_single_case_codex_gold\batch041\manifest.json,qa\validation\stage07_single_case_codex_gold\batch041\json\papers\11979.json,qa\validation\stage07_single_case_codex_gold\batch041\json\segments\11979.segments.json,qa\validation\stage07_single_case_codex_gold\batch041\json\target_views\11979\p1.json,qa\validation\stage07_single_case_codex_gold\batch041\json\validation\11979.validation.json,qa\validation\stage07_single_case_codex_gold\batch041\xml\11979.annotated.xml,stage06_count_runs,results\stage06_count_runs\stage06_backfill_b007_n100_20260419\candidate_packages\11979.json,results\stage06_count_runs\stage06_backfill_b007_n100_20260419\count_evidence\11979.json,results\stage06_count_runs\stage06_backfill_b007_n100_20260419\results\11979.json,,11979,Progressive encephalomyelitis with rigidity and myoclonus (PERM).,"Grech, Neil; Caruana Galizia, John Paul; Pace, Adrian",single_case_report,case_report,data\extraction_json\text\11979.json,full_text,true,1,high,single_case_text_signal,false,false,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand01 | This single-case report explicitly describes one original patient, a 65-year-old man, who was diagnosed with antiglycine receptor antibody-positive PERM. PERM is within the SPS-spectrum, and no evidence suggests additional original SPS-spectrum cases in this paper.",hybrid_v2_gpt-5.4,1,medium,single_case_text_signal,2,1,high,cand01,false,hybrid_local_gpt,llm_candidate_exact,,2026-04-19T12:41:22.910721+00:00
11981,FALSE,batch041,qa\validation\stage07_single_case_codex_gold\batch041\manifest.json,qa\validation\stage07_single_case_codex_gold\batch041\json\papers\11981.json,qa\validation\stage07_single_case_codex_gold\batch041\json\segments\11981.segments.json,qa\validation\stage07_single_case_codex_gold\batch041\json\target_views\11981\p1.json,qa\validation\stage07_single_case_codex_gold\batch041\json\validation\11981.validation.json,qa\validation\stage07_single_case_codex_gold\batch041\xml\11981.annotated.xml,stage06_count_runs,results\stage06_count_runs\stage06_backfill_b007_n100_20260419\candidate_packages\11981.json,results\stage06_count_runs\stage06_backfill_b007_n100_20260419\count_evidence\11981.json,results\stage06_count_runs\stage06_backfill_b007_n100_20260419\results\11981.json,,11981,Serum glutamate decarboxylase antibodies and neurological disorders: when to suspect their association?.,"Lacruz Ballester, Laura; Fernandez-Fournier, Mireya; Puertas Munoz, Inmaculada; Rodriguez Fraga, Olaia; Lastras Fernandez-Escandon, Clara; Rodriguez de Rivera Garrido, Francisco Javier; Alba Suarez, Elda Maria; Tallon Barranco, Antonio",observational_group_study,retrospective_or_cohort_group_study,data\extraction_json\text\11981.json,full_text,true,1,medium,diagnosis_specific_table_row_count,true,false,"challenge_stage=challenge | verification_status=llm_candidate_exact | llm_count_confidence=medium | challenge_reasons=semantic_validator_reject=COUNT_SPS_STATUS_UNCERTAIN | llm_selected_candidate_id=cand01 | The paper studies a broad cohort of 173 patients tested for GAD antibodies, not an all-SPSD cohort. The clearest extractable SPS-spectrum count is the diagnosis-specific table row showing 1 patient with stiff-person syndrome; because the broader anti-GAD/neurology cohort creates some SPS-status ambiguity, this should remain flagged for manual review.",hybrid_v2_gpt-5.4,1,high,diagnosis_specific_table_row_count,2,1,medium,cand01,false,hybrid_local_gpt,llm_candidate_exact,,2026-04-19T12:41:53.553290+00:00
11988,FALSE,batch041,qa\validation\stage07_single_case_codex_gold\batch041\manifest.json,qa\validation\stage07_single_case_codex_gold\batch041\json\papers\11988.json,qa\validation\stage07_single_case_codex_gold\batch041\json\segments\11988.segments.json,qa\validation\stage07_single_case_codex_gold\batch041\json\target_views\11988\p1.json,qa\validation\stage07_single_case_codex_gold\batch041\json\validation\11988.validation.json,qa\validation\stage07_single_case_codex_gold\batch041\xml\11988.annotated.xml,stage06_count_runs,results\stage06_count_runs\stage06_backfill_b007_n100_20260419\candidate_packages\11988.json,results\stage06_count_runs\stage06_backfill_b007_n100_20260419\count_evidence\11988.json,results\stage06_count_runs\stage06_backfill_b007_n100_20260419\results\11988.json,,11988,Progressive encephalomyelitis with rigidity: A Taiwanese case and review of literature.,"Chang, Anna; Lin, Kuan-Yu; Chuang, Kai-Ju; Waters, Patrick; Irani, Sarosh; Mgbachi, Victor; Yeh, Hsu-Ling; Lien, Li-Ming; Chiu, Hou-Chang; Chen, Wei-Hung",case_series_or_multi_case,case_series,data\extraction_json\text\11988.json,full_text,true,13,medium,diagnosis_specific_fraction_suffix_count,true,true,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=medium | llm_selected_candidate_id=cand01 | The paper is primarily a Taiwanese case report plus a literature review of previously reported PERM cases, so the abstract total of 81 is not an original extractable cohort from this paper. The clearest SPS-spectrum count tied to original data in the evidence pack is the explicit PERM subgroup count of 13, but provenance and context are uncertain, so this should remain flagged for manual review.",hybrid_v2_gpt-5.4,13,high,diagnosis_specific_fraction_suffix_count,3,13,medium,cand01,false,hybrid_local_gpt,llm_candidate_exact,,2026-04-19T12:42:47.282492+00:00
12013,TRUE,batch041,qa\validation\stage07_single_case_codex_gold\batch041\manifest.json,qa\validation\stage07_single_case_codex_gold\batch041\json\papers\12013.json,qa\validation\stage07_single_case_codex_gold\batch041\json\segments\12013.segments.json,qa\validation\stage07_single_case_codex_gold\batch041\json\target_views\12013\p1.json,qa\validation\stage07_single_case_codex_gold\batch041\json\validation\12013.validation.json,qa\validation\stage07_single_case_codex_gold\batch041\xml\12013.annotated.xml,stage06_count_runs,results\stage06_count_runs\stage06_backfill_b007_n100_20260419\candidate_packages\12013.json,results\stage06_count_runs\stage06_backfill_b007_n100_20260419\count_evidence\12013.json,results\stage06_count_runs\stage06_backfill_b007_n100_20260419\results\12013.json,,12013,The effect of clinical pilates-based physiotherapy program for a Stiff Person Syndrome patient: a case report.,"Belgen Kaygisiz, Beliz; Coban, Fahriye; Selcuk, Ferda",single_case_report,case_report,data\extraction_json\text\12013.json,full_text,true,1,high,case_report_marker_single_case,false,false,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand01 | This is an explicit single-patient case report of SPS. The title, abstract, and full-text excerpt all describe one 43-year-old female patient with a 3-year history of SPS who underwent the intervention, so candidate 1 is directly supported.",hybrid_v2_gpt-5.4,1,medium,case_report_marker_single_case,2,1,high,cand01,false,hybrid_local_gpt,llm_candidate_exact,,2026-04-19T12:43:52.812324+00:00
12094,FALSE,batch041,qa\validation\stage07_single_case_codex_gold\batch041\manifest.json,qa\validation\stage07_single_case_codex_gold\batch041\json\papers\12094.json,qa\validation\stage07_single_case_codex_gold\batch041\json\segments\12094.segments.json,qa\validation\stage07_single_case_codex_gold\batch041\json\target_views\12094\p1.json,qa\validation\stage07_single_case_codex_gold\batch041\json\validation\12094.validation.json,qa\validation\stage07_single_case_codex_gold\batch041\xml\12094.annotated.xml,stage06_count_runs,results\stage06_count_runs\stage06_backfill_b007_n100_20260419\candidate_packages\12094.json,results\stage06_count_runs\stage06_backfill_b007_n100_20260419\count_evidence\12094.json,results\stage06_count_runs\stage06_backfill_b007_n100_20260419\results\12094.json,,12094,Diplopia management in a patient with stiff person syndrome,"Skiadopoulos, D",single_case_report,case_report,data\extraction_json\text\12094.json,full_text,true,1,high,case_report_marker_single_case,false,false,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand01 | This is a single-case report, and the full-text excerpt explicitly describes one 43-year-old male patient who was diagnosed with stiff person syndrome by a neurologist. No evidence suggests additional original SPS-spectrum patients in this paper.",hybrid_v2_gpt-5.4,1,medium,case_report_marker_single_case,2,1,high,cand01,false,hybrid_local_gpt,llm_candidate_exact,,2026-04-19T12:44:48.703080+00:00
12114,TRUE,batch042,qa\validation\stage07_single_case_codex_gold\batch042\manifest.json,qa\validation\stage07_single_case_codex_gold\batch042\json\papers\12114.json,qa\validation\stage07_single_case_codex_gold\batch042\json\segments\12114.segments.json,qa\validation\stage07_single_case_codex_gold\batch042\json\target_views\12114\p1.json,qa\validation\stage07_single_case_codex_gold\batch042\json\validation\12114.validation.json,qa\validation\stage07_single_case_codex_gold\batch042\xml\12114.annotated.xml,stage06_count_runs,results\stage06_count_runs\stage06_backfill_b007_n100_20260419\candidate_packages\12114.json,results\stage06_count_runs\stage06_backfill_b007_n100_20260419\count_evidence\12114.json,results\stage06_count_runs\stage06_backfill_b007_n100_20260419\results\12114.json,,12114,Case Report: Amphiphysin Antibody-Associated Stiff-Limb Syndrome and Myelopathy: An Unusual Presentation of Breast Cancer in an Elderly Woman,"Gogia, B; Shanina, E; Fang, X; He, J; Li, XP",single_case_report,case_report,data\extraction_json\text\12114.json,full_text,true,1,medium,case_report_marker_single_case,true,false,"challenge_stage=challenge | verification_status=llm_candidate_exact | llm_count_confidence=medium | challenge_reasons=semantic_validator_reject=COUNT_SPS_STATUS_UNCERTAIN | llm_selected_candidate_id=cand01 | This is a single-patient case report with explicit wording that the authors present one case of anti-amphiphysin antibody-associated paraneoplastic stiff-limb syndrome, which is within the SPS spectrum. Although the paper mentions myelopathy and broader SPS-spectrum entities in background text, the reported original patient is clearly one diagnosis-supported SLS case; because of the validator uncertainty flag, manual review remains appropriate.",hybrid_v2_gpt-5.4,1,medium,case_report_marker_single_case,2,1,medium,cand01,false,hybrid_local_gpt,llm_candidate_exact,,2026-04-19T12:45:14.208598+00:00
12117,FALSE,batch042,qa\validation\stage07_single_case_codex_gold\batch042\manifest.json,qa\validation\stage07_single_case_codex_gold\batch042\json\papers\12117.json,qa\validation\stage07_single_case_codex_gold\batch042\json\segments\12117.segments.json,qa\validation\stage07_single_case_codex_gold\batch042\json\target_views\12117\p1.json,qa\validation\stage07_single_case_codex_gold\batch042\json\validation\12117.validation.json,qa\validation\stage07_single_case_codex_gold\batch042\xml\12117.annotated.xml,stage06_count_runs,results\stage06_count_runs\stage06_backfill_b007_n100_20260419\candidate_packages\12117.json,results\stage06_count_runs\stage06_backfill_b007_n100_20260419\count_evidence\12117.json,results\stage06_count_runs\stage06_backfill_b007_n100_20260419\results\12117.json,,12117,Stiff-person syndrome with sensorimotor polyneuropathy - case report,"Jastrzebski, K; Romanowska, N; Rek-Paczes, M; Kepczynski, L; Plucinska, A; Galecka-Kowalska, M; Paczes, K",single_case_report,case_report,data\extraction_json\text\12117.json,full_text,true,1,high,source_single_case_override,false,false,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand01 | This paper is explicitly a single case report and repeatedly states that the authors present a case report of a patient diagnosed with stiff-person syndrome. The numeric signal of 50 comes from background age/prevalence text, not an SPS cohort count, so the best-supported extractable count is 1.",hybrid_v2_gpt-5.4,1,medium,source_single_case_override,4,1,high,cand01,false,hybrid_local_gpt,llm_candidate_exact,,2026-04-19T12:45:39.840960+00:00
12137,FALSE,batch042,qa\validation\stage07_single_case_codex_gold\batch042\manifest.json,qa\validation\stage07_single_case_codex_gold\batch042\json\papers\12137.json,qa\validation\stage07_single_case_codex_gold\batch042\json\segments\12137.segments.json,qa\validation\stage07_single_case_codex_gold\batch042\json\target_views\12137\p1.json,qa\validation\stage07_single_case_codex_gold\batch042\json\validation\12137.validation.json,qa\validation\stage07_single_case_codex_gold\batch042\xml\12137.annotated.xml,stage06_count_gold,,,,qa\validation\source_categorisation\gold_standard\stage06_count_gold\papers\12137.json,12137,THERAPEUTIC TRIAL OF MILACEMIDE IN PATIENTS WITH MYOCLONUS AND OTHER INTRACTABLE MOVEMENT-DISORDERS,"GORDON, MF; DIAZOLIVO, R; HUNT, AL; FAHN, S",interventional_study,controlled_or_therapeutic_group_study,data\extraction_json\text\12137.json,full_text,true,1,high,manual_gold_review,false,false,count_basis=manual_gold_review | count_confidence=high | round_id=2026-04-05_round_03 | selection_bucket=count_ambiguity | prediction_correct=true | reviewed_count=1 | reviewed_source_category=interventional_study | predicted_count=10 | predicted_source_category=interventional_study | reviewer_notes=Only one current-paper SPS patient; cited Brown trial counts excluded.,gold_reviewed_stage06_v1,,,,,,,,,manual_gold_review,manual_gold_review,,2026-04-05T15:53:04.387853+00:00
12138,TRUE,batch042,qa\validation\stage07_single_case_codex_gold\batch042\manifest.json,qa\validation\stage07_single_case_codex_gold\batch042\json\papers\12138.json,qa\validation\stage07_single_case_codex_gold\batch042\json\segments\12138.segments.json,qa\validation\stage07_single_case_codex_gold\batch042\json\target_views\12138\p1.json,qa\validation\stage07_single_case_codex_gold\batch042\json\validation\12138.validation.json,qa\validation\stage07_single_case_codex_gold\batch042\xml\12138.annotated.xml,stage06_count_runs,results\stage06_count_runs\stage06_backfill_b007_n100_20260419\candidate_packages\12138.json,results\stage06_count_runs\stage06_backfill_b007_n100_20260419\count_evidence\12138.json,results\stage06_count_runs\stage06_backfill_b007_n100_20260419\results\12138.json,,12138,Glycine Receptor Antibody-Associated Progressive Encephalomyelitis with Rigidity and Myoclonus (PERM) During SARS-CoV-2 Infection: a Video-Case Report,"Giacomozzi, S; Barone, V; Merli, E; Contardi, S; Ricciardiello, F; Giannoccaro, MP; Liguori, R; Zini, A",single_case_report,case_report,data\extraction_json\text\12138.json,full_text,true,1,medium,case_report_marker_single_case,true,true,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=medium | llm_selected_candidate_id=cand01 | This is a single-patient PERM video-case report with explicit diagnosis of progressive encephalomyelitis with rigidity and myoclonus, so the best-supported extractable count is 1. However, the evidence pack notes the patient 'has been previously reported during SARS-CoV-2 infection,' so provenance overlap is uncertain and manual review is required.",hybrid_v2_gpt-5.4,1,medium,case_report_marker_single_case,2,1,medium,cand01,false,hybrid_local_gpt,llm_candidate_exact,,2026-04-19T12:45:59.518292+00:00
12141,TRUE,batch042,qa\validation\stage07_single_case_codex_gold\batch042\manifest.json,qa\validation\stage07_single_case_codex_gold\batch042\json\papers\12141.json,qa\validation\stage07_single_case_codex_gold\batch042\json\segments\12141.segments.json,qa\validation\stage07_single_case_codex_gold\batch042\json\target_views\12141\p1.json,qa\validation\stage07_single_case_codex_gold\batch042\json\validation\12141.validation.json,qa\validation\stage07_single_case_codex_gold\batch042\xml\12141.annotated.xml,stage06_count_runs,results\stage06_count_runs\stage06_backfill_b007_n100_20260419\candidate_packages\12141.json,results\stage06_count_runs\stage06_backfill_b007_n100_20260419\count_evidence\12141.json,results\stage06_count_runs\stage06_backfill_b007_n100_20260419\results\12141.json,,12141,Paraneoplastic Stiff Person Syndrome With Anti-amphiphysin Antibodies Presenting With Pruritus as the Initial Manifestation: An Unusual Case,"Raj, A; Alapatt, P; Johny, P; Ashraf, VV",single_case_report,case_report,data\extraction_json\text\12141.json,full_text,true,1,high,diagnosis_specific_patient_case_count,false,false,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand03 | This is a single-patient case report with explicit diagnosis-supported language for one woman with paraneoplastic stiff person syndrome. The abstract and full-text excerpt both describe one unique SPS-spectrum patient, so the diagnosis-specific 1-patient candidate is best supported.",hybrid_v2_gpt-5.4,1,medium,case_report_marker_single_case,3,1,high,cand03,false,hybrid_local_gpt,llm_candidate_exact,,2026-04-19T12:46:18.181399+00:00
12202,TRUE,batch042,qa\validation\stage07_single_case_codex_gold\batch042\manifest.json,qa\validation\stage07_single_case_codex_gold\batch042\json\papers\12202.json,qa\validation\stage07_single_case_codex_gold\batch042\json\segments\12202.segments.json,qa\validation\stage07_single_case_codex_gold\batch042\json\target_views\12202\p1.json,qa\validation\stage07_single_case_codex_gold\batch042\json\validation\12202.validation.json,qa\validation\stage07_single_case_codex_gold\batch042\xml\12202.annotated.xml,stage06_count_runs,results\stage06_count_runs\stage06_backfill_b007_n100_20260419\candidate_packages\12202.json,results\stage06_count_runs\stage06_backfill_b007_n100_20260419\count_evidence\12202.json,results\stage06_count_runs\stage06_backfill_b007_n100_20260419\results\12202.json,,12202,Progressive Encephalomyelitis with Rigidity and Myoclonus with an Aggressive Presentation Mimicking Septic Shock: A Pediatric Case Report and Literature Review,"Ho, SCS; Leung, KY; Ng, GSF; Yiu, WL; Yau, EKC; Fong, NC",single_case_report,case_report,data\extraction_json\text\12202.json,full_text,true,1,medium,diagnosis_specific_table_row_count,true,true,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=medium | llm_selected_candidate_id=cand02 | This is a pediatric single-case report with explicit text stating the authors report one 16-year-old girl diagnosed with PERM. The competing count of 2 is not supported by clear original-patient evidence and likely reflects heuristic misreading of surrounding review/table material; because provenance uncertainty signals are present, human review is still warranted.",hybrid_v2_gpt-5.4,2,high,diagnosis_specific_table_row_count,4,1,medium,cand02,false,hybrid_local_gpt,llm_candidate_exact,,2026-04-19T12:46:46.122449+00:00
12219,FALSE,batch042,qa\validation\stage07_single_case_codex_gold\batch042\manifest.json,qa\validation\stage07_single_case_codex_gold\batch042\json\papers\12219.json,qa\validation\stage07_single_case_codex_gold\batch042\json\segments\12219.segments.json,qa\validation\stage07_single_case_codex_gold\batch042\json\target_views\12219\p1.json,qa\validation\stage07_single_case_codex_gold\batch042\json\validation\12219.validation.json,qa\validation\stage07_single_case_codex_gold\batch042\xml\12219.annotated.xml,stage06_count_runs,results\stage06_count_runs\stage06_backfill_b007_n100_20260419\candidate_packages\12219.json,results\stage06_count_runs\stage06_backfill_b007_n100_20260419\count_evidence\12219.json,results\stage06_count_runs\stage06_backfill_b007_n100_20260419\results\12219.json,,12219,Stiff person syndrome associated with dermatitis herpetiformis: a case report,"Tayebi, L; Keita, AM; Louhab, N; Zahlane, M; Benjilali, L; Essaadouni, L",single_case_report,case_report,data\extraction_json\text\12219.json,full_text,true,1,high,case_report_marker_single_case,false,false,challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand01 | This paper is explicitly a case report and repeatedly states that it reports one 46-year-old patient with classic autoimmune stiff person syndrome. The evidence supports a single unique SPS-spectrum case with no indication of additional original patients.,hybrid_v2_gpt-5.4,1,medium,case_report_marker_single_case,2,1,high,cand01,false,hybrid_local_gpt,llm_candidate_exact,,2026-04-19T12:47:03.721958+00:00
12234,FALSE,batch042,qa\validation\stage07_single_case_codex_gold\batch042\manifest.json,qa\validation\stage07_single_case_codex_gold\batch042\json\papers\12234.json,qa\validation\stage07_single_case_codex_gold\batch042\json\segments\12234.segments.json,qa\validation\stage07_single_case_codex_gold\batch042\json\target_views\12234\p1.json,qa\validation\stage07_single_case_codex_gold\batch042\json\validation\12234.validation.json,qa\validation\stage07_single_case_codex_gold\batch042\xml\12234.annotated.xml,stage06_count_runs,results\stage06_count_runs\stage06_backfill_b007_n100_20260419\candidate_packages\12234.json,results\stage06_count_runs\stage06_backfill_b007_n100_20260419\count_evidence\12234.json,results\stage06_count_runs\stage06_backfill_b007_n100_20260419\results\12234.json,,12234,Anti-glycine receptor antibody-positive progressive encephalomyelitis with rigidity and myoclonus initially presenting with one-sided stiff face: A case report,"Irie, KI; Tateishi, T; Moritaka, T; Sakurada, N; Kikuchi, S; Taniwaki, T",single_case_report,case_report,data\extraction_json\text\12234.json,full_text,true,1,high,manual_gold_review,false,false,count_basis=manual_gold_review | count_confidence=high | round_id=2026-04-20_stage06_b007_n100_manual_review | selection_bucket=stage06_backfill_batch_review | prediction_correct=true | reviewed_count=1 | reviewed_source_category=single_case_report | predicted_count=1 | predicted_source_category=single_case_report | reviewer_notes=Manual review confirms the extractable SPS-spectrum count is 1.,gold_reviewed_stage06_v1,1,medium,case_report_marker_single_case,2,1,high,cand01,false,manual_gold_review,manual_gold_review,COUNT_SPS_STATUS_UNCERTAIN,2026-04-20T21:48:05Z
